#Frame Index,  Radius of gyration [pm]
801, 1566.6339
802, 1556.2343
803, 1574.8175
804, 1552.5058
805, 1570.5716
806, 1569.0727
807, 1552.4719
808, 1546.8618
809, 1552.4826
810, 1549.9855
811, 1561.8836
812, 1567.3222
813, 1569.1942
814, 1575.2331
815, 1585.8155
816, 1585.6269
817, 1563.3401
818, 1565.4934
819, 1574.8065
820, 1571.7696
821, 1571.8231
822, 1570.9304
823, 1570.6211
824, 1581.0074
825, 1569.2212
826, 1573.909
827, 1581.9478
828, 1573.4373
829, 1565.9567
830, 1578.3249
831, 1585.4534
832, 1584.1362
833, 1592.0868
834, 1604.8091
835, 1604.1979
836, 1608.24
837, 1613.7857
838, 1608.3004
839, 1589.4839
840, 1592.2838
841, 1618.409
842, 1595.7361
843, 1593.5246
844, 1606.0973
845, 1598.6037
846, 1598.879
847, 1591.8991
848, 1589.6655
849, 1579.7002
850, 1574.913
851, 1591.8129
852, 1581.4435
853, 1579.7058
854, 1584.4325
855, 1598.6179
856, 1595.3976
857, 1584.7885
858, 1600.2026
859, 1606.5732
860, 1593.1226
861, 1607.2473
862, 1582.2689
863, 1597.6967
864, 1607.6614
865, 1600.2975
866, 1599.3913
867, 1603.7194
868, 1602.4699
869, 1607.0843
870, 1608.8284
871, 1612.8042
872, 1612.0212
873, 1609.437
874, 1611.0512
875, 1611.2674
876, 1604.7102
877, 1606.0086
878, 1601.107
879, 1606.7825
880, 1606.5915
881, 1619.0088
882, 1614.7121
883, 1616.9739
884, 1607.4029
885, 1607.2031
886, 1605.9841
887, 1615.5523
888, 1609.7465
889, 1605.9825
890, 1599.5669
891, 1595.602
892, 1600.9175
893, 1600.4767
894, 1596.4852
895, 1604.5062
896, 1593.6341
897, 1597.4339
898, 1590.5612
899, 1590.2153
900, 1596.9829
901, 1604.0677
902, 1589.1893
903, 1595.9912
904, 1597.6877
905, 1602.2483
906, 1602.2841
907, 1597.2711
908, 1604.2551
909, 1602.8452
910, 1595.6574
911, 1596.6007
912, 1601.92
913, 1604.2018
914, 1599.518
915, 1599.9579
916, 1597.9955
917, 1593.8132
918, 1596.9448
919, 1595.2417
920, 1588.7954
921, 1594.678
922, 1597.6463
923, 1590.2555
924, 1589.3599
925, 1591.1188
926, 1587.3883
927, 1594.8492
928, 1590.5719
929, 1586.9206
930, 1586.2911
931, 1592.8284
932, 1591.0551
933, 1595.8803
934, 1587.767
935, 1585.1397
936, 1593.7065
937, 1590.1854
938, 1589.3981
939, 1592.2667
940, 1591.3018
941, 1597.7646
942, 1592.7332
