Frame,Cis count,Trans count
619,322,432
620,312,442
621,307,447
622,310,444
623,314,440
624,317,437
625,316,438
626,317,437
627,317,437
628,312,442
629,299,455
630,315,439
631,306,448
632,312,442
633,316,438
634,316,438
635,305,449
636,312,442
637,302,452
638,308,446
639,302,452
640,305,449
641,307,447
642,311,443
643,309,445
644,297,457
645,311,443
646,310,444
647,315,439
648,312,442
649,317,437
650,311,443
651,309,445
652,317,437
653,317,437
654,326,428
655,308,446
656,315,439
657,309,445
658,300,454
659,306,448
660,296,458
661,305,449
662,313,441
663,298,456
664,302,452
665,304,450
666,320,434
667,307,447
668,320,434
669,319,435
670,309,445
671,310,444
672,306,448
673,307,447
674,309,445
675,301,453
676,309,445
677,312,442
678,320,434
679,315,439
680,310,444
681,316,438
682,315,439
683,316,438
684,315,439
685,330,424
686,316,438
687,317,437
688,315,439
689,319,435
690,327,427
691,322,432
692,317,437
693,323,431
694,322,432
695,313,441
696,317,437
697,317,437
698,319,435
699,311,443
700,317,437
701,314,440
702,322,432
703,306,448
704,315,439
705,314,440
706,326,428
707,324,430
708,327,427
709,327,427
710,323,431
711,320,434
712,324,430
713,313,441
714,321,433
715,314,440
716,313,441
717,314,440
718,313,441
719,316,438
720,324,430
721,318,436
722,321,433
723,331,423
724,317,437
725,322,432
726,321,433
727,322,432
728,322,432
729,321,433
730,322,432
731,327,427
732,319,435
733,331,423
734,319,435
735,320,434
736,322,432
737,313,441
738,318,436
739,313,441
740,321,433
741,321,433
742,326,428
743,321,433
744,310,444
745,324,430
746,320,434
747,318,436
748,316,438
749,313,441
750,319,435
751,309,445
752,322,432
753,316,438
754,321,433
755,325,429
756,317,437
757,311,443
758,327,427
759,324,430
760,322,432
761,316,438
762,323,431
763,322,432
764,327,427
765,314,440
766,329,425
767,329,425
768,324,430
769,316,438
770,321,433
771,318,436
772,324,430
773,316,438
774,321,433
775,321,433
776,326,428
777,318,436
778,320,434
779,318,436
780,327,427
781,319,435
782,319,435
783,321,433
784,303,451
785,318,436
786,314,440
787,313,441
788,318,436
789,324,430
790,318,436
791,316,438
792,312,442
793,321,433
794,318,436
795,319,435
796,324,430
797,318,436
798,314,440
799,320,434
800,325,429
801,332,422
802,326,428
803,320,434
804,319,435
805,321,433
806,327,427
807,321,433
808,327,427
809,323,431
810,327,427
811,318,436
812,318,436
813,320,434
814,326,428
815,321,433
816,323,431
817,325,429
818,328,426
819,321,433
820,321,433
821,318,436
822,323,431
823,320,434
824,312,442
825,318,436
826,322,432
827,316,438
828,321,433
829,328,426
830,329,425
831,331,423
832,318,436
833,326,428
834,327,427
835,322,432
836,318,436
837,321,433
838,316,438
839,319,435
840,319,435
841,328,426
842,321,433
843,320,434
844,317,437
845,311,443
846,322,432
847,321,433
848,315,439
849,323,431
850,324,430
851,322,432
852,319,435
853,325,429
854,328,426
855,326,428
856,323,431
857,318,436
858,322,432
859,323,431
860,327,427
861,331,423
862,325,429
863,323,431
864,325,429
865,316,438
866,324,430
867,320,434
868,319,435
869,316,438
870,311,443
871,318,436
872,310,444
873,316,438
874,312,442
875,319,435
876,320,434
877,321,433
878,325,429
879,320,434
880,325,429
881,325,429
882,318,436
883,325,429
884,318,436
885,323,431
886,318,436
887,329,425
888,323,431
889,321,433
890,326,428
891,327,427
892,329,425
893,325,429
894,326,428
895,321,433
896,319,435
897,338,416
898,331,423
899,331,423
900,324,430
901,321,433
902,322,432
903,319,435
904,321,433
905,316,438
906,321,433
907,319,435
908,323,431
909,321,433
910,328,426
911,321,433
912,326,428
913,334,420
914,327,427
915,324,430
916,324,430
917,326,428
918,322,432
919,321,433
920,325,429
921,321,433
922,323,431
923,316,438
924,318,436
925,319,435
926,320,434
927,315,439
928,326,428
929,328,426
930,324,430
931,319,435
932,324,430
933,316,438
934,321,433
935,321,433
936,323,431
937,326,428
938,321,433
939,324,430
940,321,433
941,321,433
942,321,433
943,323,431
944,321,433
945,319,435
946,322,432
947,319,435
948,318,436
949,319,435
950,322,432
951,326,428
952,324,430
953,319,435
954,325,429
955,323,431
956,315,439
957,317,437
958,323,431
959,324,430
960,325,429
961,330,424
962,329,425
963,324,430
964,330,424
965,326,428
966,328,426
967,325,429
968,319,435
969,325,429
970,319,435
971,328,426
972,320,434
973,327,427
974,328,426
975,323,431
976,322,432
977,323,431
978,323,431
979,315,439
980,319,435
981,328,426
982,326,428
983,320,434
984,321,433
985,320,434
986,329,425
987,326,428
988,325,429
989,330,424
990,322,432
991,328,426
992,324,430
993,327,427
994,325,429
995,325,429
996,325,429
997,323,431
998,322,432
999,320,434
1000,323,431
