#Frame Index,  Radius of gyration [pm]
139, 2182.7819
140, 2267.1615
141, 2223.4845
142, 2380.7907
143, 2326.9198
144, 2259.5871
145, 2073.0217
146, 2011.8951
147, 2024.075
148, 2034.2325
149, 1989.8834
150, 1959.3341
151, 1957.3595
152, 2030.0434
153, 2117.9324
154, 2191.0114
155, 2148.5231
156, 2086.097
157, 2097.2957
158, 2124.5477
159, 2002.1103
160, 2100.4457
161, 2115.8274
162, 2353.7145
163, 2313.6603
164, 2117.9474
165, 2060.4895
166, 2048.5901
167, 2085.6927
168, 2005.3845
169, 2079.842
170, 2099.9281
171, 2298.492
172, 2845.5932
173, 2373.8411
174, 2215.739
175, 2183.5162
176, 2106.0952
177, 2104.4851
178, 2250.6966
179, 2360.6414
180, 2415.5166
181, 2338.0795
182, 2237.9443
183, 2236.3718
184, 2326.4717
185, 2261.384
186, 2030.9011
187, 2152.2276
188, 2100.3316
189, 2102.6141
190, 1951.8811
191, 2071.1429
192, 2064.2687
193, 2057.47
194, 1980.2917
195, 2024.9212
196, 2150.677
197, 1997.329
198, 2054.3902
199, 2084.6881
200, 1993.7524
201, 2232.6658
202, 2324.4046
203, 2286.0205
204, 2203.5811
205, 2169.4284
206, 2139.1021
207, 2099.3608
208, 2040.2438
209, 1972.4851
210, 2010.0048
211, 2251.5478
212, 2160.1681
213, 2101.2707
214, 2011.883
215, 1957.9042
216, 1944.3918
217, 2000.0927
218, 1927.8388
219, 1945.0663
220, 2012.301
221, 1990.1809
222, 1982.6713
223, 2038.2894
224, 2079.26
225, 1970.7488
226, 2058.319
227, 1963.7369
228, 2018.8171
229, 2097.4542
230, 2008.0588
231, 2109.6769
232, 2109.8126
233, 2196.486
234, 2172.7458
235, 2052.822
236, 2020.1916
237, 1948.0052
238, 1930.9145
239, 2080.212
240, 2004.7877
241, 2006.7163
242, 2176.2722
243, 2137.0585
244, 2261.4454
245, 2234.3347
246, 2224.6024
247, 2179.5659
248, 2093.3905
249, 2066.5001
250, 2741.2904
251, 2691.9099
252, 2158.8421
253, 2035.8826
254, 2014.8026
255, 2131.9752
256, 2199.6678
257, 2158.5531
258, 2088.0883
259, 2106.5796
260, 2124.7904
261, 2075.4234
262, 2099.7708
263, 2048.5383
264, 2007.6915
265, 2032.4665
266, 2136.4288
267, 2064.1651
268, 2000.53
269, 1916.1264
270, 1990.2859
271, 2006.0089
272, 2130.6842
273, 2054.8107
274, 2003.5695
275, 2157.4974
276, 2155.1075
277, 2193.0048
278, 2014.1706
279, 2020.7666
280, 1960.038
281, 2008.7263
282, 1984.1981
283, 2003.0801
284, 2059.7355
285, 2012.5019
286, 2091.0469
287, 2073.8697
288, 1936.9407
289, 1895.3193
290, 1920.231
291, 1988.9052
292, 1989.9049
293, 1937.5959
294, 2047.6249
295, 1993.7147
296, 1998.3865
297, 2008.9888
298, 1988.444
299, 1917.2048
300, 1908.8644
301, 1976.406
302, 1937.8346
303, 1884.6703
304, 1912.1323
305, 1924.7992
306, 1983.6564
307, 1898.5813
308, 1944.719
309, 1966.8694
310, 1921.6053
311, 1913.232
312, 1876.9618
313, 1922.3543
314, 1976.6098
315, 2002.8868
316, 1971.5451
317, 1935.3228
318, 1978.5917
319, 1985.7427
320, 2122.6694
321, 1949.0888
322, 1946.9434
323, 1979.2334
324, 1944.658
325, 1904.5075
326, 1916.7598
327, 1941.4025
328, 1988.9189
329, 1995.2137
330, 2001.0716
331, 1959.8658
332, 1892.1945
333, 1879.2875
334, 1872.0342
335, 1909.5921
336, 1922.0901
337, 1901.1138
338, 1956.7968
339, 2005.8959
340, 1971.3425
341, 1995.1756
342, 2062.7837
343, 2071.634
344, 2078.2268
345, 1996.655
346, 2007.6703
347, 1980.1317
348, 1945.9294
349, 1922.4995
350, 1980.7182
351, 2085.9745
352, 2082.8092
353, 1998.5252
354, 2026.0447
355, 1914.6054
356, 1926.0207
357, 1926.9159
358, 1926.3463
359, 1937.7253
360, 1972.0831
361, 1870.1446
362, 1882.297
363, 1935.9801
364, 1849.1604
365, 1911.456
366, 1867.357
367, 1836.8641
368, 1838.2917
369, 1801.2923
370, 1868.2605
371, 1869.6278
372, 1960.6347
373, 1913.2029
374, 1878.2753
375, 1925.873
376, 1950.9853
377, 1912.1857
378, 1889.556
379, 1882.4449
380, 1813.2457
381, 1808.8873
382, 1854.3362
383, 1880.3782
384, 1846.5698
385, 1850.7141
386, 1883.0703
387, 1856.8955
388, 1879.2114
389, 1909.5437
390, 1899.8685
391, 1918.9986
392, 1852.1465
393, 1879.5195
394, 1884.0826
395, 1880.769
396, 1843.6513
397, 1830.3631
398, 1816.0199
399, 1845.7187
400, 1878.0767
401, 1861.4263
402, 1880.4802
403, 1919.8457
404, 1850.3248
405, 1910.1797
406, 1965.866
407, 1920.7498
408, 1938.8445
409, 1913.3223
410, 1955.0665
411, 1917.8094
412, 1918.2298
413, 1853.5766
414, 1877.4208
415, 1843.6851
416, 1846.8746
417, 1845.1096
418, 1855.211
419, 1880.8464
420, 1870.4111
421, 1915.6897
422, 1966.2277
423, 2003.5525
424, 2635.0193
425, 2656.7366
426, 1975.2192
427, 2017.1294
428, 1910.1907
429, 1919.049
430, 1890.7851
431, 1894.1486
432, 1909.1513
433, 1896.2206
434, 1855.9261
435, 1864.9773
436, 1858.435
437, 1811.9761
438, 1803.5688
439, 1786.489
440, 1841.9123
441, 1883.5914
442, 1800.8984
443, 1810.7399
444, 1847.6659
445, 1879.2016
446, 1826.7797
447, 1848.2994
448, 1885.4217
449, 1858.4435
450, 1839.4221
451, 1803.1828
452, 1816.2339
453, 1836.2326
454, 1838.9182
455, 1796.3375
456, 1827.5796
457, 1803.4797
458, 1821.6396
459, 1835.8059
460, 1806.8699
461, 1828.3312
462, 1802.1301
463, 1801.2516
464, 1851.6563
465, 1847.9382
466, 1852.25
467, 1838.478
468, 1835.1319
469, 1821.2913
470, 1857.4395
471, 1844.7859
472, 1804.1961
473, 1791.2595
474, 1787.0858
475, 1824.2259
476, 1864.2499
477, 1827.5159
478, 1870.1597
479, 1878.8701
480, 1858.9199
481, 1833.2787
482, 1880.815
483, 1865.8976
484, 1943.4164
485, 1871.7026
486, 1858.8548
487, 1872.1876
488, 1858.0227
489, 1892.2181
490, 1874.8893
491, 1913.9793
492, 1880.4723
493, 1832.5129
494, 1845.6062
495, 1839.6243
496, 1844.4594
497, 1828.177
498, 1848.0157
499, 1828.2488
500, 1809.2901
501, 1841.0023
502, 1878.5671
503, 1883.6208
504, 1830.6199
505, 1869.0813
506, 1816.1868
507, 1806.8623
508, 1816.2161
509, 1831.6187
510, 1811.448
511, 1808.7452
512, 1804.5462
513, 1847.7903
514, 1835.7293
515, 1851.1098
516, 1854.9916
517, 1848.8473
518, 1828.6803
519, 1819.3041
520, 1852.8733
521, 1818.9732
522, 1838.9005
523, 1854.3862
524, 1898.1975
525, 1881.9739
526, 1867.3574
527, 1836.1317
528, 1812.245
529, 1844.5824
530, 1866.9361
531, 1868.0179
532, 1850.8337
533, 1813.3138
534, 1830.5014
535, 1880.5499
536, 1872.5743
537, 1847.736
538, 1842.2362
539, 1842.3585
540, 1799.0181
541, 1784.0689
542, 1788.4604
543, 1802.1428
544, 1812.0077
545, 1795.1305
546, 1800.6262
547, 1819.0984
548, 1818.0111
549, 1799.1295
550, 1791.0079
551, 1818.1106
552, 1813.8664
553, 1788.8332
554, 1800.6147
555, 1798.2921
556, 1784.5029
557, 1780.8329
558, 1803.4731
559, 1808.321
560, 1807.0763
561, 1836.387
562, 1842.2115
563, 1815.4101
564, 1816.3672
565, 1864.8132
566, 1829.0065
567, 1856.7819
568, 1833.8177
569, 1839.0097
570, 1812.7772
571, 1847.1554
572, 1817.8649
573, 1823.9375
574, 1795.2559
575, 1810.106
576, 1812.8806
577, 1800.1271
578, 1807.8286
579, 1802.1643
580, 1818.3916
581, 1831.4088
582, 1816.4082
583, 1821.6533
584, 1821.4165
585, 1800.8411
586, 1796.2731
587, 1806.5798
588, 1813.0231
589, 1832.4145
590, 1802.7347
591, 1826.3465
592, 1798.7736
593, 1784.0308
594, 1757.2391
595, 1784.7271
596, 1779.8742
597, 1803.794
598, 1772.5678
599, 1774.5302
600, 1759.4567
601, 1748.7857
602, 1749.6216
603, 1756.6266
604, 1761.6982
605, 1752.9328
606, 1762.4194
607, 1775.3629
608, 1758.8009
609, 1758.9385
610, 1750.6467
611, 1773.3108
612, 1785.6564
613, 1773.9703
614, 1769.4732
615, 1756.0298
616, 1762.1909
617, 1778.9818
618, 1759.7299
619, 1746.0423
620, 1754.9189
621, 1762.8671
622, 1755.689
623, 1751.4122
624, 1747.9001
625, 1778.9275
626, 1819.3861
627, 1803.6392
628, 1803.9979
629, 1801.4939
630, 1798.4759
631, 1803.3665
632, 1794.5033
633, 1796.5476
634, 1767.6131
635, 1777.5024
636, 1774.4542
637, 1786.9269
638, 1810.7597
639, 1806.7376
640, 1811.6259
641, 1777.6039
642, 1774.7558
643, 1762.777
644, 1774.072
645, 1775.6602
646, 1779.7065
647, 1790.455
648, 1801.084
649, 1790.9331
650, 1786.257
651, 1803.5162
652, 1787.2737
653, 1779.1954
654, 1791.863
655, 1773.943
656, 1783.9745
657, 1793.5358
658, 1803.5027
659, 1786.6897
660, 1781.1803
661, 1768.9858
662, 1775.6187
663, 1793.7976
664, 1782.9932
665, 1758.0549
666, 1770.2747
667, 1778.386
668, 1769.1601
669, 1777.9753
670, 1759.6456
671, 1764.7991
672, 1752.6887
673, 1775.6456
674, 1747.7369
675, 1771.2461
676, 1766.4666
677, 1765.0017
678, 1758.9127
679, 1754.2938
680, 1745.8218
681, 1757.952
682, 1757.9319
683, 1737.8797
684, 1761.3316
685, 1735.5753
686, 1740.8739
687, 1752.8918
688, 1739.3808
689, 1725.4319
690, 1740.3454
691, 1743.3894
692, 1766.2934
693, 1758.7934
694, 1748.3739
695, 1747.0855
696, 1773.1948
697, 1767.664
698, 1760.6835
699, 1759.2609
700, 1746.281
701, 1757.7513
702, 1757.6979
703, 1741.759
704, 1748.293
705, 1754.1168
706, 1763.8783
707, 1752.0014
708, 1767.5546
709, 1768.4568
710, 1766.8106
711, 1775.9035
712, 1765.7493
713, 1749.4872
714, 1761.0052
715, 1742.4274
716, 1755.054
717, 1749.3097
718, 1751.9765
719, 1760.6384
720, 1745.6283
721, 1755.9789
722, 1775.5768
723, 1768.2597
724, 1771.4342
725, 1751.6919
726, 1756.9366
727, 1759.1781
728, 1758.8674
729, 1752.1038
730, 1768.0585
731, 1750.9625
732, 1753.1131
733, 1749.3941
734, 1745.6694
735, 1766.0614
736, 1753.1719
737, 1762.4344
738, 1761.8513
739, 1765.0553
740, 1749.1586
741, 1756.7929
742, 1751.8268
743, 1769.8481
744, 1767.9511
745, 1759.9989
746, 1749.798
747, 1748.0373
748, 1755.1
749, 1754.1552
750, 1750.5523
751, 1752.493
752, 1740.9997
753, 1731.4867
754, 1732.8603
755, 1741.737
756, 1733.5061
757, 1724.206
758, 1736.8237
759, 1735.8445
760, 1729.4241
761, 1720.926
762, 1713.5065
763, 1715.358
764, 1721.7453
765, 1712.3509
766, 1719.1456
767, 1715.2241
768, 1706.3252
769, 1709.2785
770, 1711.2454
771, 1706.4744
772, 1705.5738
773, 1698.8422
774, 1701.7764
775, 1707.827
776, 1714.3722
777, 1709.6923
778, 1711.4637
779, 1711.1016
780, 1716.6085
781, 1706.5155
782, 1698.6564
783, 1709.4791
784, 1713.0494
785, 1720.5938
786, 1712.7825
787, 1711.1799
788, 1720.1119
789, 1711.6566
790, 1723.028
791, 1732.7759
792, 1716.0765
793, 1722.9352
794, 1713.2607
795, 1708.2521
796, 1727.0519
797, 1721.9847
798, 1715.8296
799, 1716.8927
800, 1715.7337
801, 1717.7747
802, 1719.7301
803, 1729.4126
804, 1710.9902
805, 1720.4281
806, 1715.207
807, 1707.6775
808, 1719.0432
809, 1728.1614
810, 1719.2286
811, 1725.0111
812, 1720.0465
813, 1727.3513
814, 1718.344
815, 1719.2882
816, 1725.8399
817, 1708.1642
818, 1705.7463
819, 1715.506
820, 1716.6708
821, 1717.9745
822, 1705.6998
823, 1706.1539
824, 1715.1973
825, 1705.6484
826, 1717.6145
827, 1707.3657
828, 1701.4915
829, 1713.379
830, 1712.0728
831, 1710.7073
832, 1705.0683
833, 1715.0724
834, 1697.4693
835, 1711.5403
836, 1687.1831
837, 1690.3989
838, 1687.463
839, 1690.8458
840, 1696.5941
841, 1702.5705
842, 1691.7687
843, 1701.9706
844, 1696.8677
845, 1698.5358
846, 1695.4338
847, 1686.8819
848, 1695.9104
849, 1695.8085
850, 1695.3678
851, 1695.3698
852, 1702.27
853, 1694.7343
854, 1691.342
855, 1700.2379
856, 1703.5789
857, 1705.4211
858, 1701.8529
859, 1701.4035
860, 1698.7384
861, 1691.5673
862, 1687.8625
863, 1680.1041
864, 1698.6247
865, 1686.1494
866, 1686.7445
867, 1696.2444
868, 1696.7706
869, 1698.9183
870, 1690.4126
871, 1697.629
872, 1683.0794
873, 1689.7215
874, 1694.5242
875, 1689.4404
876, 1684.4509
877, 1695.8769
878, 1678.6197
879, 1690.8062
880, 1691.7576
881, 1688.0684
882, 1687.221
883, 1678.5495
884, 1693.5544
885, 1691.2007
886, 1686.6748
887, 1681.7441
888, 1694.3006
889, 1683.6589
890, 1680.9196
891, 1680.3122
892, 1687.2822
893, 1682.4646
894, 1678.691
895, 1689.1854
896, 1693.2117
897, 1684.6015
898, 1688.6096
899, 1685.7521
900, 1687.6484
901, 1681.9001
902, 1684.5936
903, 1684.8898
904, 1681.128
905, 1684.8658
906, 1685.5731
907, 1684.5289
908, 1693.0116
909, 1684.3056
910, 1683.6708
911, 1685.8303
912, 1686.0484
913, 1676.6994
914, 1680.2521
915, 1688.4536
916, 1689.4126
917, 1687.1725
918, 1690.4992
919, 1683.9264
920, 1687.8799
921, 1685.5435
922, 1683.2663
923, 1684.0725
924, 1684.2491
925, 1678.2685
926, 1682.8749
927, 1685.5957
928, 1690.3688
929, 1683.2214
930, 1681.8049
931, 1676.0601
932, 1684.2205
933, 1682.31
934, 1677.7437
935, 1693.0316
936, 1683.611
937, 1684.6153
938, 1682.0138
939, 1678.3141
940, 1678.7885
941, 1686.8937
942, 1675.5057
943, 1684.1245
944, 1684.2176
945, 1684.8966
946, 1680.1836
947, 1678.5852
948, 1677.7183
949, 1683.7552
950, 1679.8154
951, 1677.3523
952, 1681.2931
953, 1676.9178
954, 1679.7881
955, 1675.5491
956, 1676.8364
957, 1686.6015
958, 1674.7988
959, 1687.4777
960, 1682.0775
961, 1678.2849
962, 1681.1429
963, 1679.4836
964, 1678.3857
965, 1682.1877
966, 1680.0012
967, 1680.0219
968, 1679.037
969, 1676.8234
970, 1679.6612
971, 1676.6958
972, 1680.7629
973, 1671.6044
974, 1671.2437
975, 1673.2048
976, 1675.8725
977, 1680.6921
978, 1681.3108
979, 1681.2367
980, 1674.412
981, 1682.5071
982, 1675.049
983, 1674.2865
984, 1677.7177
985, 1670.7751
986, 1673.206
987, 1678.2855
988, 1673.4713
989, 1678.2351
990, 1679.7473
991, 1678.3031
992, 1679.2701
993, 1672.8564
994, 1670.7048
995, 1676.3563
996, 1676.891
997, 1679.8281
998, 1676.0927
999, 1675.0234
1000, 1678.9131
