#Frame Index,  Radius of gyration [pm]
840, 1739.4209
841, 1737.9395
842, 1734.8894
843, 1763.0207
844, 1785.2312
845, 1778.546
846, 1771.651
847, 1746.2336
848, 1753.3042
849, 1711.2534
850, 1702.0058
851, 1705.3619
852, 1726.1256
853, 1742.9361
854, 1712.12
855, 1683.3357
856, 1743.9654
857, 1709.8386
858, 1695.7373
859, 1707.2542
860, 1704.263
861, 1712.9193
862, 1694.2511
863, 1710.6986
864, 1733.3402
865, 1740.1196
866, 1791.7784
867, 1812.2192
868, 1810.6018
869, 1765.6898
870, 1813.9115
871, 1820.1667
872, 1810.2728
873, 1750.1373
874, 1757.4299
875, 1754.7156
876, 1699.9213
877, 1736.0765
878, 1721.4148
879, 1707.1532
880, 1713.9784
881, 1720.4664
882, 1725.3307
883, 1717.8919
884, 1715.23
885, 1705.4186
886, 1734.9328
887, 1763.4166
888, 1773.8019
889, 1773.2311
890, 1733.2532
891, 1728.454
892, 1709.4519
893, 1689.8042
894, 1696.2047
895, 1716.7722
896, 1723.0314
897, 1712.7568
898, 1727.4721
899, 1714.2067
900, 1708.0252
901, 1717.2803
902, 1723.4273
903, 1717.3029
904, 1691.941
905, 1723.122
906, 1715.1068
907, 1703.2313
908, 1715.2861
909, 1725.6009
910, 1708.1811
911, 1723.2708
912, 1685.7675
913, 1678.8153
914, 1719.5232
915, 1684.3414
916, 1715.0264
917, 1722.8068
918, 1709.81
919, 1703.6843
920, 1704.2774
921, 1724.3481
922, 1726.3359
923, 1691.1043
924, 1688.9082
925, 1696.2246
926, 1702.6058
927, 1711.0522
928, 1710.4596
929, 1721.6191
930, 1699.7307
931, 1709.9568
932, 1745.3128
933, 1704.7154
934, 1741.5101
935, 1724.4749
936, 1692.5013
937, 1682.6884
938, 1700.0541
939, 1726.254
940, 1717.187
941, 1748.4453
942, 1725.6067
943, 1745.6131
944, 1711.9503
945, 1735.2844
946, 1716.25
947, 1735.2769
948, 1717.5799
949, 1741.9641
950, 1706.847
951, 1721.0431
952, 1751.4913
953, 1741.4563
954, 1735.364
955, 1706.9713
956, 1698.021
957, 1719.4164
958, 1702.7912
959, 1691.2026
960, 1676.7174
961, 1712.2076
962, 1699.6186
963, 1694.7262
964, 1744.4396
965, 1714.6201
966, 1711.1591
967, 1708.4247
968, 1719.2146
969, 1704.8738
970, 1715.5085
971, 1727.2492
972, 1707.6586
973, 1720.8241
974, 1700.4059
975, 1706.6268
976, 1694.5898
977, 1704.97
978, 1699.4751
979, 1684.6346
980, 1684.0927
981, 1678.3842
982, 1673.2758
983, 1691.1431
984, 1697.5102
985, 1677.6643
986, 1689.4385
987, 1684.9942
988, 1678.4391
989, 1690.6945
990, 1674.1675
991, 1660.8741
992, 1677.2372
993, 1698.771
994, 1699.9333
995, 1692.1683
996, 1705.6958
997, 1723.411
998, 1707.7805
999, 1692.3908
1000, 1711.4509
1001, 1704.4131
1002, 1672.3232
1003, 1679.6074
1004, 1680.0313
1005, 1676.3087
1006, 1684.2819
1007, 1695.9642
1008, 1686.7664
1009, 1679.5266
1010, 1692.136
1011, 1691.4568
1012, 1688.6396
1013, 1702.7413
1014, 1712.8244
1015, 1696.1063
1016, 1704.5852
1017, 1714.5271
1018, 1724.262
1019, 1707.9891
1020, 1723.0161
1021, 1694.437
1022, 1728.1741
1023, 1728.5337
1024, 1700.0123
1025, 1714.1305
1026, 1705.7394
1027, 1716.3815
1028, 1708.9191
1029, 1684.436
1030, 1679.1584
1031, 1725.0783
1032, 1732.6541
1033, 1732.4924
1034, 1748.158
1035, 1685.0946
1036, 1704.9899
1037, 1710.9308
1038, 1710.6938
1039, 1682.3372
1040, 1681.1052
1041, 1666.0908
1042, 1666.1253
1043, 1669.9337
1044, 1681.1719
1045, 1687.6415
1046, 1687.5128
1047, 1719.5627
1048, 1703.1576
1049, 1710.3732
1050, 1694.0607
1051, 1696.9295
1052, 1686.6923
1053, 1693.6104
1054, 1700.173
1055, 1676.9273
1056, 1672.0529
1057, 1678.1306
1058, 1713.1885
1059, 1696.0744
1060, 1729.3452
1061, 1709.5441
1062, 1709.9948
1063, 1690.0887
1064, 1698.7105
1065, 1694.1815
1066, 1705.4711
1067, 1708.3773
1068, 1699.3503
1069, 1713.3857
1070, 1730.4285
1071, 1700.9739
1072, 1678.3521
1073, 1711.0483
1074, 1698.4728
1075, 1675.2985
1076, 1673.0052
1077, 1689.6796
1078, 1698.9576
1079, 1712.7374
1080, 1692.2498
1081, 1702.9271
1082, 1707.478
1083, 1680.2664
1084, 1693.169
1085, 1686.484
1086, 1699.4384
1087, 1680.319
1088, 1696.8996
1089, 1693.4583
1090, 1703.3124
1091, 1679.5916
1092, 1688.2601
1093, 1667.0128
1094, 1681.6932
1095, 1664.9689
1096, 1658.3353
1097, 1683.71
1098, 1671.8443
1099, 1664.4053
1100, 1670.3208
1101, 1672.3249
1102, 1670.4432
1103, 1680.3514
1104, 1695.4397
1105, 1687.4801
1106, 1684.2424
1107, 1684.2875
1108, 1685.4295
1109, 1668.2642
1110, 1684.4448
1111, 1692.3412
1112, 1674.9323
1113, 1671.4575
1114, 1653.1141
1115, 1678.5842
1116, 1689.6576
1117, 1669.9991
1118, 1686.2605
1119, 1673.7788
1120, 1684.3617
1121, 1680.129
1122, 1703.314
1123, 1667.1048
1124, 1678.4421
1125, 1678.2314
1126, 1706.4024
1127, 1695.3838
1128, 1675.3257
1129, 1687.0837
1130, 1675.4304
1131, 1690.0012
1132, 1675.5933
1133, 1694.4852
1134, 1696.9341
1135, 1689.613
1136, 1686.1445
1137, 1691.0907
1138, 1689.8268
1139, 1699.1213
1140, 1710.3077
1141, 1690.3515
1142, 1684.8341
1143, 1696.1936
1144, 1666.9124
1145, 1688.9237
1146, 1678.9183
1147, 1682.0343
1148, 1674.2353
1149, 1679.4799
1150, 1687.8751
1151, 1698.265
1152, 1719.9972
1153, 1695.8608
1154, 1699.8578
1155, 1682.9511
1156, 1684.4689
1157, 1674.0187
1158, 1677.488
1159, 1685.279
1160, 1678.6921
1161, 1671.4271
1162, 1681.861
1163, 1675.9129
1164, 1664.5933
1165, 1678.9513
1166, 1679.1466
1167, 1680.1442
1168, 1672.0022
1169, 1668.8743
1170, 1675.4214
1171, 1675.3286
1172, 1686.0659
1173, 1685.6346
1174, 1672.2588
1175, 1688.1633
1176, 1689.2269
1177, 1669.0236
1178, 1673.6541
1179, 1676.8849
1180, 1674.4747
1181, 1654.7082
1182, 1661.5289
1183, 1655.566
1184, 1662.0832
1185, 1655.2372
1186, 1656.3501
1187, 1674.669
1188, 1684.0307
1189, 1702.7784
1190, 1677.6731
1191, 1678.7255
1192, 1672.7964
1193, 1664.6287
1194, 1673.1141
1195, 1681.7939
1196, 1659.1307
1197, 1678.4599
1198, 1671.2916
1199, 1681.4012
1200, 1671.9724
1201, 1668.695
1202, 1673.5331
1203, 1664.1638
1204, 1695.6443
1205, 1657.2068
1206, 1661.4834
1207, 1674.5601
1208, 1650.1945
1209, 1668.5029
1210, 1667.7764
1211, 1682.1169
1212, 1695.9923
1213, 1685.7124
1214, 1702.6784
1215, 1694.3302
1216, 1684.1677
1217, 1665.7019
1218, 1665.6909
1219, 1673.2229
1220, 1674.5841
1221, 1661.4982
1222, 1662.5493
1223, 1673.367
1224, 1677.7251
1225, 1675.6379
1226, 1679.6764
1227, 1696.1229
1228, 1678.3332
1229, 1676.1021
1230, 1713.5593
1231, 1674.5641
1232, 1660.03
1233, 1676.1678
1234, 1684.185
1235, 1668.9289
1236, 1666.6924
1237, 1660.5328
1238, 1652.0216
1239, 1675.6532
