Frame, Element Type, H-Acceptor dist / Å, Donor-Acceptor dist / Å, Angle cutoff / °, Number of Hydrogen Bonds
1503,O,2.500,3.500,30.000,8
1504,O,2.500,3.500,30.000,8
1505,O,2.500,3.500,30.000,6
1506,O,2.500,3.500,30.000,6
1507,O,2.500,3.500,30.000,4
1508,O,2.500,3.500,30.000,4
1509,O,2.500,3.500,30.000,9
1510,O,2.500,3.500,30.000,9
1511,O,2.500,3.500,30.000,4
1512,O,2.500,3.500,30.000,8
1513,O,2.500,3.500,30.000,3
1514,O,2.500,3.500,30.000,5
1515,O,2.500,3.500,30.000,10
1516,O,2.500,3.500,30.000,5
1517,O,2.500,3.500,30.000,8
1518,O,2.500,3.500,30.000,5
1519,O,2.500,3.500,30.000,8
1520,O,2.500,3.500,30.000,5
1521,O,2.500,3.500,30.000,10
1522,O,2.500,3.500,30.000,8
1523,O,2.500,3.500,30.000,8
1524,O,2.500,3.500,30.000,9
1525,O,2.500,3.500,30.000,10
1526,O,2.500,3.500,30.000,11
1527,O,2.500,3.500,30.000,4
1528,O,2.500,3.500,30.000,7
1529,O,2.500,3.500,30.000,6
1530,O,2.500,3.500,30.000,9
1531,O,2.500,3.500,30.000,6
1532,O,2.500,3.500,30.000,6
1533,O,2.500,3.500,30.000,6
1534,O,2.500,3.500,30.000,6
1535,O,2.500,3.500,30.000,11
1536,O,2.500,3.500,30.000,7
1537,O,2.500,3.500,30.000,11
1538,O,2.500,3.500,30.000,7
1539,O,2.500,3.500,30.000,6
1540,O,2.500,3.500,30.000,9
1541,O,2.500,3.500,30.000,8
1542,O,2.500,3.500,30.000,8
1543,O,2.500,3.500,30.000,7
1544,O,2.500,3.500,30.000,9
1545,O,2.500,3.500,30.000,2
1546,O,2.500,3.500,30.000,10
1547,O,2.500,3.500,30.000,4
1548,O,2.500,3.500,30.000,5
1549,O,2.500,3.500,30.000,9
1550,O,2.500,3.500,30.000,8
1551,O,2.500,3.500,30.000,6
1552,O,2.500,3.500,30.000,9
1553,O,2.500,3.500,30.000,9
1554,O,2.500,3.500,30.000,13
1555,O,2.500,3.500,30.000,6
1556,O,2.500,3.500,30.000,9
1557,O,2.500,3.500,30.000,7
1558,O,2.500,3.500,30.000,8
1559,O,2.500,3.500,30.000,5
1560,O,2.500,3.500,30.000,8
1561,O,2.500,3.500,30.000,5
1562,O,2.500,3.500,30.000,13
1563,O,2.500,3.500,30.000,11
1564,O,2.500,3.500,30.000,11
1565,O,2.500,3.500,30.000,13
1566,O,2.500,3.500,30.000,7
1567,O,2.500,3.500,30.000,10
1568,O,2.500,3.500,30.000,9
1569,O,2.500,3.500,30.000,11
1570,O,2.500,3.500,30.000,9
1571,O,2.500,3.500,30.000,5
1572,O,2.500,3.500,30.000,10
1573,O,2.500,3.500,30.000,3
1574,O,2.500,3.500,30.000,3
1575,O,2.500,3.500,30.000,10
1576,O,2.500,3.500,30.000,5
1577,O,2.500,3.500,30.000,6
1578,O,2.500,3.500,30.000,8
1579,O,2.500,3.500,30.000,14
1580,O,2.500,3.500,30.000,7
1581,O,2.500,3.500,30.000,9
1582,O,2.500,3.500,30.000,9
1583,O,2.500,3.500,30.000,6
1584,O,2.500,3.500,30.000,7
1585,O,2.500,3.500,30.000,12
1586,O,2.500,3.500,30.000,11
1587,O,2.500,3.500,30.000,11
1588,O,2.500,3.500,30.000,8
1589,O,2.500,3.500,30.000,8
1590,O,2.500,3.500,30.000,6
1591,O,2.500,3.500,30.000,11
1592,O,2.500,3.500,30.000,9
1593,O,2.500,3.500,30.000,11
1594,O,2.500,3.500,30.000,6
1595,O,2.500,3.500,30.000,7
1596,O,2.500,3.500,30.000,8
1597,O,2.500,3.500,30.000,11
1598,O,2.500,3.500,30.000,13
1599,O,2.500,3.500,30.000,8
1600,O,2.500,3.500,30.000,10
1601,O,2.500,3.500,30.000,7
1602,O,2.500,3.500,30.000,5
1603,O,2.500,3.500,30.000,11
1604,O,2.500,3.500,30.000,11
1605,O,2.500,3.500,30.000,7
1606,O,2.500,3.500,30.000,7
1607,O,2.500,3.500,30.000,13
1608,O,2.500,3.500,30.000,8
1609,O,2.500,3.500,30.000,7
1610,O,2.500,3.500,30.000,12
1611,O,2.500,3.500,30.000,6
1612,O,2.500,3.500,30.000,7
1613,O,2.500,3.500,30.000,12
1614,O,2.500,3.500,30.000,11
1615,O,2.500,3.500,30.000,7
1616,O,2.500,3.500,30.000,7
1617,O,2.500,3.500,30.000,9
1618,O,2.500,3.500,30.000,9
1619,O,2.500,3.500,30.000,17
1620,O,2.500,3.500,30.000,8
1621,O,2.500,3.500,30.000,9
1622,O,2.500,3.500,30.000,12
1623,O,2.500,3.500,30.000,7
1624,O,2.500,3.500,30.000,5
1625,O,2.500,3.500,30.000,5
1626,O,2.500,3.500,30.000,6
1627,O,2.500,3.500,30.000,9
1628,O,2.500,3.500,30.000,4
1629,O,2.500,3.500,30.000,13
1630,O,2.500,3.500,30.000,4
1631,O,2.500,3.500,30.000,4
1632,O,2.500,3.500,30.000,2
1633,O,2.500,3.500,30.000,8
1634,O,2.500,3.500,30.000,10
1635,O,2.500,3.500,30.000,13
1636,O,2.500,3.500,30.000,12
1637,O,2.500,3.500,30.000,10
1638,O,2.500,3.500,30.000,5
1639,O,2.500,3.500,30.000,12
1640,O,2.500,3.500,30.000,11
1641,O,2.500,3.500,30.000,7
1642,O,2.500,3.500,30.000,4
1643,O,2.500,3.500,30.000,9
1644,O,2.500,3.500,30.000,7
1645,O,2.500,3.500,30.000,11
1646,O,2.500,3.500,30.000,7
1647,O,2.500,3.500,30.000,10
1648,O,2.500,3.500,30.000,6
1649,O,2.500,3.500,30.000,7
1650,O,2.500,3.500,30.000,8
1651,O,2.500,3.500,30.000,8
1652,O,2.500,3.500,30.000,15
1653,O,2.500,3.500,30.000,7
1654,O,2.500,3.500,30.000,6
1655,O,2.500,3.500,30.000,8
1656,O,2.500,3.500,30.000,12
1657,O,2.500,3.500,30.000,9
1658,O,2.500,3.500,30.000,15
1659,O,2.500,3.500,30.000,10
1660,O,2.500,3.500,30.000,5
1661,O,2.500,3.500,30.000,4
1662,O,2.500,3.500,30.000,7
1663,O,2.500,3.500,30.000,7
1664,O,2.500,3.500,30.000,12
1665,O,2.500,3.500,30.000,11
1666,O,2.500,3.500,30.000,7
1667,O,2.500,3.500,30.000,8
1668,O,2.500,3.500,30.000,12
1669,O,2.500,3.500,30.000,7
1670,O,2.500,3.500,30.000,9
1671,O,2.500,3.500,30.000,13
1672,O,2.500,3.500,30.000,7
1673,O,2.500,3.500,30.000,5
1674,O,2.500,3.500,30.000,12
1675,O,2.500,3.500,30.000,10
1676,O,2.500,3.500,30.000,10
1677,O,2.500,3.500,30.000,11
1678,O,2.500,3.500,30.000,14
1679,O,2.500,3.500,30.000,5
1680,O,2.500,3.500,30.000,12
1681,O,2.500,3.500,30.000,6
1682,O,2.500,3.500,30.000,9
1683,O,2.500,3.500,30.000,11
1684,O,2.500,3.500,30.000,8
1685,O,2.500,3.500,30.000,7
1686,O,2.500,3.500,30.000,7
1687,O,2.500,3.500,30.000,10
1688,O,2.500,3.500,30.000,10
1689,O,2.500,3.500,30.000,4
1690,O,2.500,3.500,30.000,9
1691,O,2.500,3.500,30.000,6
1692,O,2.500,3.500,30.000,9
1693,O,2.500,3.500,30.000,9
1694,O,2.500,3.500,30.000,3
1695,O,2.500,3.500,30.000,4
1696,O,2.500,3.500,30.000,6
1697,O,2.500,3.500,30.000,8
1698,O,2.500,3.500,30.000,6
1699,O,2.500,3.500,30.000,9
1700,O,2.500,3.500,30.000,12
1701,O,2.500,3.500,30.000,9
1702,O,2.500,3.500,30.000,4
1703,O,2.500,3.500,30.000,9
1704,O,2.500,3.500,30.000,9
1705,O,2.500,3.500,30.000,8
1706,O,2.500,3.500,30.000,12
1707,O,2.500,3.500,30.000,4
1708,O,2.500,3.500,30.000,12
1709,O,2.500,3.500,30.000,5
1710,O,2.500,3.500,30.000,9
1711,O,2.500,3.500,30.000,9
1712,O,2.500,3.500,30.000,7
1713,O,2.500,3.500,30.000,12
1714,O,2.500,3.500,30.000,7
1715,O,2.500,3.500,30.000,7
1716,O,2.500,3.500,30.000,9
1717,O,2.500,3.500,30.000,4
1718,O,2.500,3.500,30.000,8
1719,O,2.500,3.500,30.000,5
1720,O,2.500,3.500,30.000,10
1721,O,2.500,3.500,30.000,9
1722,O,2.500,3.500,30.000,6
1723,O,2.500,3.500,30.000,8
1724,O,2.500,3.500,30.000,8
1725,O,2.500,3.500,30.000,14
1726,O,2.500,3.500,30.000,13
1727,O,2.500,3.500,30.000,20
1728,O,2.500,3.500,30.000,15
1729,O,2.500,3.500,30.000,7
1730,O,2.500,3.500,30.000,11
1731,O,2.500,3.500,30.000,7
1732,O,2.500,3.500,30.000,11
1733,O,2.500,3.500,30.000,9
1734,O,2.500,3.500,30.000,10
1735,O,2.500,3.500,30.000,9
1736,O,2.500,3.500,30.000,12
1737,O,2.500,3.500,30.000,10
1738,O,2.500,3.500,30.000,8
1739,O,2.500,3.500,30.000,7
1740,O,2.500,3.500,30.000,9
1741,O,2.500,3.500,30.000,5
1742,O,2.500,3.500,30.000,5
1743,O,2.500,3.500,30.000,4
1744,O,2.500,3.500,30.000,6
1745,O,2.500,3.500,30.000,6
1746,O,2.500,3.500,30.000,12
1747,O,2.500,3.500,30.000,10
1748,O,2.500,3.500,30.000,10
1749,O,2.500,3.500,30.000,10
1750,O,2.500,3.500,30.000,10
1751,O,2.500,3.500,30.000,2
1752,O,2.500,3.500,30.000,7
1753,O,2.500,3.500,30.000,11
1754,O,2.500,3.500,30.000,6
1755,O,2.500,3.500,30.000,13
1756,O,2.500,3.500,30.000,5
1757,O,2.500,3.500,30.000,12
1758,O,2.500,3.500,30.000,7
1759,O,2.500,3.500,30.000,12
1760,O,2.500,3.500,30.000,11
1761,O,2.500,3.500,30.000,12
1762,O,2.500,3.500,30.000,14
1763,O,2.500,3.500,30.000,16
1764,O,2.500,3.500,30.000,5
1765,O,2.500,3.500,30.000,15
1766,O,2.500,3.500,30.000,9
1767,O,2.500,3.500,30.000,11
1768,O,2.500,3.500,30.000,8
1769,O,2.500,3.500,30.000,8
1770,O,2.500,3.500,30.000,6
1771,O,2.500,3.500,30.000,10
1772,O,2.500,3.500,30.000,15
1773,O,2.500,3.500,30.000,7
1774,O,2.500,3.500,30.000,6
1775,O,2.500,3.500,30.000,9
1776,O,2.500,3.500,30.000,7
1777,O,2.500,3.500,30.000,6
1778,O,2.500,3.500,30.000,9
1779,O,2.500,3.500,30.000,7
1780,O,2.500,3.500,30.000,7
1781,O,2.500,3.500,30.000,8
1782,O,2.500,3.500,30.000,6
1783,O,2.500,3.500,30.000,9
1784,O,2.500,3.500,30.000,13
1785,O,2.500,3.500,30.000,9
1786,O,2.500,3.500,30.000,4
1787,O,2.500,3.500,30.000,15
1788,O,2.500,3.500,30.000,14
1789,O,2.500,3.500,30.000,10
1790,O,2.500,3.500,30.000,11
1791,O,2.500,3.500,30.000,11
1792,O,2.500,3.500,30.000,5
1793,O,2.500,3.500,30.000,14
1794,O,2.500,3.500,30.000,13
1795,O,2.500,3.500,30.000,14
1796,O,2.500,3.500,30.000,12
1797,O,2.500,3.500,30.000,10
1798,O,2.500,3.500,30.000,16
1799,O,2.500,3.500,30.000,12
1800,O,2.500,3.500,30.000,12
1801,O,2.500,3.500,30.000,4
1802,O,2.500,3.500,30.000,12
1803,O,2.500,3.500,30.000,10
1804,O,2.500,3.500,30.000,16
1805,O,2.500,3.500,30.000,10
1806,O,2.500,3.500,30.000,11
1807,O,2.500,3.500,30.000,9
1808,O,2.500,3.500,30.000,6
1809,O,2.500,3.500,30.000,6
1810,O,2.500,3.500,30.000,5
1811,O,2.500,3.500,30.000,8
1812,O,2.500,3.500,30.000,12
1813,O,2.500,3.500,30.000,17
1814,O,2.500,3.500,30.000,7
1815,O,2.500,3.500,30.000,13
1816,O,2.500,3.500,30.000,12
1817,O,2.500,3.500,30.000,13
1818,O,2.500,3.500,30.000,10
1819,O,2.500,3.500,30.000,9
1820,O,2.500,3.500,30.000,13
1821,O,2.500,3.500,30.000,11
1822,O,2.500,3.500,30.000,16
1823,O,2.500,3.500,30.000,11
1824,O,2.500,3.500,30.000,7
1825,O,2.500,3.500,30.000,12
1826,O,2.500,3.500,30.000,10
1827,O,2.500,3.500,30.000,7
1828,O,2.500,3.500,30.000,10
1829,O,2.500,3.500,30.000,6
1830,O,2.500,3.500,30.000,8
1831,O,2.500,3.500,30.000,15
1832,O,2.500,3.500,30.000,11
1833,O,2.500,3.500,30.000,10
1834,O,2.500,3.500,30.000,10
1835,O,2.500,3.500,30.000,8
1836,O,2.500,3.500,30.000,9
1837,O,2.500,3.500,30.000,6
1838,O,2.500,3.500,30.000,8
1839,O,2.500,3.500,30.000,12
1840,O,2.500,3.500,30.000,11
1841,O,2.500,3.500,30.000,18
1842,O,2.500,3.500,30.000,10
1843,O,2.500,3.500,30.000,8
1844,O,2.500,3.500,30.000,10
1845,O,2.500,3.500,30.000,11
1846,O,2.500,3.500,30.000,11
1847,O,2.500,3.500,30.000,12
1848,O,2.500,3.500,30.000,9
1849,O,2.500,3.500,30.000,11
1850,O,2.500,3.500,30.000,11
1851,O,2.500,3.500,30.000,6
1852,O,2.500,3.500,30.000,10
1853,O,2.500,3.500,30.000,9
1854,O,2.500,3.500,30.000,11
1855,O,2.500,3.500,30.000,9
1856,O,2.500,3.500,30.000,9
1857,O,2.500,3.500,30.000,8
1858,O,2.500,3.500,30.000,9
1859,O,2.500,3.500,30.000,6
1860,O,2.500,3.500,30.000,10
1861,O,2.500,3.500,30.000,8
1862,O,2.500,3.500,30.000,16
1863,O,2.500,3.500,30.000,11
1864,O,2.500,3.500,30.000,8
1865,O,2.500,3.500,30.000,9
1866,O,2.500,3.500,30.000,9
1867,O,2.500,3.500,30.000,7
1868,O,2.500,3.500,30.000,16
1869,O,2.500,3.500,30.000,18
1870,O,2.500,3.500,30.000,13
1871,O,2.500,3.500,30.000,5
1872,O,2.500,3.500,30.000,11
1873,O,2.500,3.500,30.000,11
1874,O,2.500,3.500,30.000,13
1875,O,2.500,3.500,30.000,10
1876,O,2.500,3.500,30.000,13
1877,O,2.500,3.500,30.000,15
1878,O,2.500,3.500,30.000,9
1879,O,2.500,3.500,30.000,7
1880,O,2.500,3.500,30.000,8
1881,O,2.500,3.500,30.000,8
1882,O,2.500,3.500,30.000,8
1883,O,2.500,3.500,30.000,14
1884,O,2.500,3.500,30.000,14
1885,O,2.500,3.500,30.000,7
1886,O,2.500,3.500,30.000,17
1887,O,2.500,3.500,30.000,8
1888,O,2.500,3.500,30.000,10
1889,O,2.500,3.500,30.000,9
1890,O,2.500,3.500,30.000,9
1891,O,2.500,3.500,30.000,8
1892,O,2.500,3.500,30.000,8
1893,O,2.500,3.500,30.000,11
1894,O,2.500,3.500,30.000,10
1895,O,2.500,3.500,30.000,7
1896,O,2.500,3.500,30.000,11
1897,O,2.500,3.500,30.000,6
1898,O,2.500,3.500,30.000,7
1899,O,2.500,3.500,30.000,8
1900,O,2.500,3.500,30.000,11
1901,O,2.500,3.500,30.000,7
1902,O,2.500,3.500,30.000,10
1903,O,2.500,3.500,30.000,1
1904,O,2.500,3.500,30.000,7
1905,O,2.500,3.500,30.000,8
1906,O,2.500,3.500,30.000,15
1907,O,2.500,3.500,30.000,17
1908,O,2.500,3.500,30.000,5
1909,O,2.500,3.500,30.000,8
1910,O,2.500,3.500,30.000,11
1911,O,2.500,3.500,30.000,9
1912,O,2.500,3.500,30.000,7
1913,O,2.500,3.500,30.000,14
1914,O,2.500,3.500,30.000,7
1915,O,2.500,3.500,30.000,13
1916,O,2.500,3.500,30.000,10
1917,O,2.500,3.500,30.000,11
1918,O,2.500,3.500,30.000,11
1919,O,2.500,3.500,30.000,11
1920,O,2.500,3.500,30.000,14
1921,O,2.500,3.500,30.000,14
1922,O,2.500,3.500,30.000,11
1923,O,2.500,3.500,30.000,16
1924,O,2.500,3.500,30.000,11
1925,O,2.500,3.500,30.000,11
1926,O,2.500,3.500,30.000,5
1927,O,2.500,3.500,30.000,9
1928,O,2.500,3.500,30.000,5
1929,O,2.500,3.500,30.000,16
1930,O,2.500,3.500,30.000,5
1931,O,2.500,3.500,30.000,12
1932,O,2.500,3.500,30.000,1
1933,O,2.500,3.500,30.000,16
1934,O,2.500,3.500,30.000,12
1935,O,2.500,3.500,30.000,7
1936,O,2.500,3.500,30.000,12
1937,O,2.500,3.500,30.000,12
1938,O,2.500,3.500,30.000,9
1939,O,2.500,3.500,30.000,14
1940,O,2.500,3.500,30.000,10
1941,O,2.500,3.500,30.000,6
1942,O,2.500,3.500,30.000,10
1943,O,2.500,3.500,30.000,13
1944,O,2.500,3.500,30.000,12
1945,O,2.500,3.500,30.000,12
1946,O,2.500,3.500,30.000,16
1947,O,2.500,3.500,30.000,10
1948,O,2.500,3.500,30.000,11
1949,O,2.500,3.500,30.000,11
1950,O,2.500,3.500,30.000,11
1951,O,2.500,3.500,30.000,6
1952,O,2.500,3.500,30.000,11
1953,O,2.500,3.500,30.000,5
1954,O,2.500,3.500,30.000,12
1955,O,2.500,3.500,30.000,8
1956,O,2.500,3.500,30.000,13
1957,O,2.500,3.500,30.000,13
1958,O,2.500,3.500,30.000,10
1959,O,2.500,3.500,30.000,13
1960,O,2.500,3.500,30.000,11
1961,O,2.500,3.500,30.000,6
1962,O,2.500,3.500,30.000,10
1963,O,2.500,3.500,30.000,12
1964,O,2.500,3.500,30.000,16
1965,O,2.500,3.500,30.000,15
1966,O,2.500,3.500,30.000,9
1967,O,2.500,3.500,30.000,10
1968,O,2.500,3.500,30.000,12
1969,O,2.500,3.500,30.000,17
1970,O,2.500,3.500,30.000,17
1971,O,2.500,3.500,30.000,10
1972,O,2.500,3.500,30.000,8
1973,O,2.500,3.500,30.000,12
1974,O,2.500,3.500,30.000,16
1975,O,2.500,3.500,30.000,13
1976,O,2.500,3.500,30.000,5
1977,O,2.500,3.500,30.000,17
1978,O,2.500,3.500,30.000,11
1979,O,2.500,3.500,30.000,11
1980,O,2.500,3.500,30.000,9
1981,O,2.500,3.500,30.000,14
1982,O,2.500,3.500,30.000,6
1983,O,2.500,3.500,30.000,15
1984,O,2.500,3.500,30.000,10
1985,O,2.500,3.500,30.000,12
1986,O,2.500,3.500,30.000,14
1987,O,2.500,3.500,30.000,9
1988,O,2.500,3.500,30.000,15
1989,O,2.500,3.500,30.000,11
1990,O,2.500,3.500,30.000,10
1991,O,2.500,3.500,30.000,12
1992,O,2.500,3.500,30.000,15
1993,O,2.500,3.500,30.000,13
1994,O,2.500,3.500,30.000,10
1995,O,2.500,3.500,30.000,6
1996,O,2.500,3.500,30.000,9
1997,O,2.500,3.500,30.000,11
1998,O,2.500,3.500,30.000,10
1999,O,2.500,3.500,30.000,8
2000,O,2.500,3.500,30.000,10
2001,O,2.500,3.500,30.000,10
2002,O,2.500,3.500,30.000,12
2003,O,2.500,3.500,30.000,11
2004,O,2.500,3.500,30.000,8
2005,O,2.500,3.500,30.000,9
2006,O,2.500,3.500,30.000,9
2007,O,2.500,3.500,30.000,15
2008,O,2.500,3.500,30.000,11
2009,O,2.500,3.500,30.000,15
2010,O,2.500,3.500,30.000,13
2011,O,2.500,3.500,30.000,8
2012,O,2.500,3.500,30.000,12
2013,O,2.500,3.500,30.000,5
2014,O,2.500,3.500,30.000,16
2015,O,2.500,3.500,30.000,11
2016,O,2.500,3.500,30.000,12
2017,O,2.500,3.500,30.000,2
2018,O,2.500,3.500,30.000,9
2019,O,2.500,3.500,30.000,14
2020,O,2.500,3.500,30.000,16
2021,O,2.500,3.500,30.000,8
2022,O,2.500,3.500,30.000,15
2023,O,2.500,3.500,30.000,13
2024,O,2.500,3.500,30.000,10
2025,O,2.500,3.500,30.000,8
2026,O,2.500,3.500,30.000,13
2027,O,2.500,3.500,30.000,8
2028,O,2.500,3.500,30.000,8
2029,O,2.500,3.500,30.000,8
2030,O,2.500,3.500,30.000,15
2031,O,2.500,3.500,30.000,12
2032,O,2.500,3.500,30.000,11
2033,O,2.500,3.500,30.000,7
2034,O,2.500,3.500,30.000,9
2035,O,2.500,3.500,30.000,13
2036,O,2.500,3.500,30.000,12
2037,O,2.500,3.500,30.000,13
2038,O,2.500,3.500,30.000,10
2039,O,2.500,3.500,30.000,10
2040,O,2.500,3.500,30.000,14
2041,O,2.500,3.500,30.000,11
2042,O,2.500,3.500,30.000,16
2043,O,2.500,3.500,30.000,15
2044,O,2.500,3.500,30.000,14
2045,O,2.500,3.500,30.000,6
2046,O,2.500,3.500,30.000,9
2047,O,2.500,3.500,30.000,19
2048,O,2.500,3.500,30.000,19
2049,O,2.500,3.500,30.000,13
2050,O,2.500,3.500,30.000,15
2051,O,2.500,3.500,30.000,20
2052,O,2.500,3.500,30.000,17
2053,O,2.500,3.500,30.000,14
2054,O,2.500,3.500,30.000,14
2055,O,2.500,3.500,30.000,14
2056,O,2.500,3.500,30.000,9
2057,O,2.500,3.500,30.000,13
2058,O,2.500,3.500,30.000,15
2059,O,2.500,3.500,30.000,15
2060,O,2.500,3.500,30.000,12
2061,O,2.500,3.500,30.000,14
2062,O,2.500,3.500,30.000,12
2063,O,2.500,3.500,30.000,16
2064,O,2.500,3.500,30.000,11
2065,O,2.500,3.500,30.000,11
2066,O,2.500,3.500,30.000,15
2067,O,2.500,3.500,30.000,9
2068,O,2.500,3.500,30.000,6
2069,O,2.500,3.500,30.000,12
2070,O,2.500,3.500,30.000,10
2071,O,2.500,3.500,30.000,6
2072,O,2.500,3.500,30.000,9
2073,O,2.500,3.500,30.000,8
2074,O,2.500,3.500,30.000,14
2075,O,2.500,3.500,30.000,12
2076,O,2.500,3.500,30.000,7
2077,O,2.500,3.500,30.000,6
2078,O,2.500,3.500,30.000,13
2079,O,2.500,3.500,30.000,15
2080,O,2.500,3.500,30.000,11
2081,O,2.500,3.500,30.000,13
2082,O,2.500,3.500,30.000,12
2083,O,2.500,3.500,30.000,11
2084,O,2.500,3.500,30.000,16
2085,O,2.500,3.500,30.000,15
2086,O,2.500,3.500,30.000,13
2087,O,2.500,3.500,30.000,8
2088,O,2.500,3.500,30.000,13
2089,O,2.500,3.500,30.000,21
2090,O,2.500,3.500,30.000,10
2091,O,2.500,3.500,30.000,15
2092,O,2.500,3.500,30.000,9
2093,O,2.500,3.500,30.000,8
2094,O,2.500,3.500,30.000,10
2095,O,2.500,3.500,30.000,14
2096,O,2.500,3.500,30.000,15
2097,O,2.500,3.500,30.000,18
2098,O,2.500,3.500,30.000,9
2099,O,2.500,3.500,30.000,16
2100,O,2.500,3.500,30.000,20
2101,O,2.500,3.500,30.000,11
2102,O,2.500,3.500,30.000,11
2103,O,2.500,3.500,30.000,14
2104,O,2.500,3.500,30.000,11
2105,O,2.500,3.500,30.000,8
2106,O,2.500,3.500,30.000,11
2107,O,2.500,3.500,30.000,15
2108,O,2.500,3.500,30.000,15
2109,O,2.500,3.500,30.000,14
2110,O,2.500,3.500,30.000,12
2111,O,2.500,3.500,30.000,5
2112,O,2.500,3.500,30.000,10
2113,O,2.500,3.500,30.000,10
2114,O,2.500,3.500,30.000,16
2115,O,2.500,3.500,30.000,13
2116,O,2.500,3.500,30.000,18
2117,O,2.500,3.500,30.000,17
2118,O,2.500,3.500,30.000,19
2119,O,2.500,3.500,30.000,20
2120,O,2.500,3.500,30.000,18
2121,O,2.500,3.500,30.000,13
2122,O,2.500,3.500,30.000,16
2123,O,2.500,3.500,30.000,17
2124,O,2.500,3.500,30.000,11
2125,O,2.500,3.500,30.000,9
2126,O,2.500,3.500,30.000,8
2127,O,2.500,3.500,30.000,9
2128,O,2.500,3.500,30.000,11
2129,O,2.500,3.500,30.000,15
2130,O,2.500,3.500,30.000,22
2131,O,2.500,3.500,30.000,6
2132,O,2.500,3.500,30.000,11
2133,O,2.500,3.500,30.000,8
2134,O,2.500,3.500,30.000,9
2135,O,2.500,3.500,30.000,22
2136,O,2.500,3.500,30.000,13
2137,O,2.500,3.500,30.000,15
2138,O,2.500,3.500,30.000,21
2139,O,2.500,3.500,30.000,13
2140,O,2.500,3.500,30.000,16
2141,O,2.500,3.500,30.000,11
2142,O,2.500,3.500,30.000,16
2143,O,2.500,3.500,30.000,10
2144,O,2.500,3.500,30.000,13
2145,O,2.500,3.500,30.000,8
2146,O,2.500,3.500,30.000,13
2147,O,2.500,3.500,30.000,15
2148,O,2.500,3.500,30.000,9
2149,O,2.500,3.500,30.000,17
2150,O,2.500,3.500,30.000,13
2151,O,2.500,3.500,30.000,10
2152,O,2.500,3.500,30.000,15
2153,O,2.500,3.500,30.000,14
2154,O,2.500,3.500,30.000,12
2155,O,2.500,3.500,30.000,14
2156,O,2.500,3.500,30.000,12
2157,O,2.500,3.500,30.000,13
2158,O,2.500,3.500,30.000,10
2159,O,2.500,3.500,30.000,13
2160,O,2.500,3.500,30.000,22
2161,O,2.500,3.500,30.000,14
2162,O,2.500,3.500,30.000,20
2163,O,2.500,3.500,30.000,12
2164,O,2.500,3.500,30.000,15
2165,O,2.500,3.500,30.000,12
2166,O,2.500,3.500,30.000,10
2167,O,2.500,3.500,30.000,17
2168,O,2.500,3.500,30.000,13
2169,O,2.500,3.500,30.000,21
2170,O,2.500,3.500,30.000,13
2171,O,2.500,3.500,30.000,13
2172,O,2.500,3.500,30.000,18
2173,O,2.500,3.500,30.000,11
2174,O,2.500,3.500,30.000,10
2175,O,2.500,3.500,30.000,17
2176,O,2.500,3.500,30.000,11
2177,O,2.500,3.500,30.000,15
2178,O,2.500,3.500,30.000,11
2179,O,2.500,3.500,30.000,14
2180,O,2.500,3.500,30.000,16
2181,O,2.500,3.500,30.000,9
2182,O,2.500,3.500,30.000,12
2183,O,2.500,3.500,30.000,12
2184,O,2.500,3.500,30.000,13
2185,O,2.500,3.500,30.000,13
2186,O,2.500,3.500,30.000,18
2187,O,2.500,3.500,30.000,18
2188,O,2.500,3.500,30.000,20
2189,O,2.500,3.500,30.000,13
2190,O,2.500,3.500,30.000,9
2191,O,2.500,3.500,30.000,11
2192,O,2.500,3.500,30.000,15
2193,O,2.500,3.500,30.000,8
2194,O,2.500,3.500,30.000,10
2195,O,2.500,3.500,30.000,18
2196,O,2.500,3.500,30.000,9
2197,O,2.500,3.500,30.000,13
2198,O,2.500,3.500,30.000,19
2199,O,2.500,3.500,30.000,13
2200,O,2.500,3.500,30.000,15
2201,O,2.500,3.500,30.000,15
2202,O,2.500,3.500,30.000,19
2203,O,2.500,3.500,30.000,11
2204,O,2.500,3.500,30.000,11
2205,O,2.500,3.500,30.000,12
2206,O,2.500,3.500,30.000,18
2207,O,2.500,3.500,30.000,10
2208,O,2.500,3.500,30.000,16
2209,O,2.500,3.500,30.000,17
2210,O,2.500,3.500,30.000,14
2211,O,2.500,3.500,30.000,14
2212,O,2.500,3.500,30.000,15
2213,O,2.500,3.500,30.000,20
2214,O,2.500,3.500,30.000,19
2215,O,2.500,3.500,30.000,14
2216,O,2.500,3.500,30.000,11
2217,O,2.500,3.500,30.000,16
2218,O,2.500,3.500,30.000,15
2219,O,2.500,3.500,30.000,14
2220,O,2.500,3.500,30.000,11
2221,O,2.500,3.500,30.000,20
2222,O,2.500,3.500,30.000,15
2223,O,2.500,3.500,30.000,7
2224,O,2.500,3.500,30.000,13
2225,O,2.500,3.500,30.000,16
2226,O,2.500,3.500,30.000,15
2227,O,2.500,3.500,30.000,12
2228,O,2.500,3.500,30.000,9
2229,O,2.500,3.500,30.000,9
2230,O,2.500,3.500,30.000,12
2231,O,2.500,3.500,30.000,13
2232,O,2.500,3.500,30.000,13
2233,O,2.500,3.500,30.000,16
2234,O,2.500,3.500,30.000,12
2235,O,2.500,3.500,30.000,15
