Frame, Element Type, H-Acceptor dist / Å, Donor-Acceptor dist / Å, Angle cutoff / °, Number of Hydrogen Bonds
1506,O,2.500,3.500,30.000,74
1507,O,2.500,3.500,30.000,89
1508,O,2.500,3.500,30.000,81
1509,O,2.500,3.500,30.000,73
1510,O,2.500,3.500,30.000,74
1511,O,2.500,3.500,30.000,72
1512,O,2.500,3.500,30.000,80
1513,O,2.500,3.500,30.000,69
1514,O,2.500,3.500,30.000,72
1515,O,2.500,3.500,30.000,86
1516,O,2.500,3.500,30.000,84
1517,O,2.500,3.500,30.000,80
1518,O,2.500,3.500,30.000,87
1519,O,2.500,3.500,30.000,79
1520,O,2.500,3.500,30.000,66
1521,O,2.500,3.500,30.000,76
1522,O,2.500,3.500,30.000,70
1523,O,2.500,3.500,30.000,74
1524,O,2.500,3.500,30.000,75
1525,O,2.500,3.500,30.000,77
1526,O,2.500,3.500,30.000,73
1527,O,2.500,3.500,30.000,87
1528,O,2.500,3.500,30.000,77
1529,O,2.500,3.500,30.000,81
1530,O,2.500,3.500,30.000,73
1531,O,2.500,3.500,30.000,83
1532,O,2.500,3.500,30.000,84
1533,O,2.500,3.500,30.000,82
1534,O,2.500,3.500,30.000,76
1535,O,2.500,3.500,30.000,74
1536,O,2.500,3.500,30.000,77
1537,O,2.500,3.500,30.000,86
1538,O,2.500,3.500,30.000,86
1539,O,2.500,3.500,30.000,72
1540,O,2.500,3.500,30.000,76
1541,O,2.500,3.500,30.000,78
1542,O,2.500,3.500,30.000,77
1543,O,2.500,3.500,30.000,76
1544,O,2.500,3.500,30.000,67
1545,O,2.500,3.500,30.000,81
1546,O,2.500,3.500,30.000,77
1547,O,2.500,3.500,30.000,88
1548,O,2.500,3.500,30.000,69
1549,O,2.500,3.500,30.000,85
1550,O,2.500,3.500,30.000,64
1551,O,2.500,3.500,30.000,76
1552,O,2.500,3.500,30.000,78
1553,O,2.500,3.500,30.000,75
1554,O,2.500,3.500,30.000,75
1555,O,2.500,3.500,30.000,68
1556,O,2.500,3.500,30.000,80
1557,O,2.500,3.500,30.000,69
1558,O,2.500,3.500,30.000,77
1559,O,2.500,3.500,30.000,89
1560,O,2.500,3.500,30.000,86
1561,O,2.500,3.500,30.000,86
1562,O,2.500,3.500,30.000,75
1563,O,2.500,3.500,30.000,87
1564,O,2.500,3.500,30.000,77
1565,O,2.500,3.500,30.000,72
1566,O,2.500,3.500,30.000,92
1567,O,2.500,3.500,30.000,76
1568,O,2.500,3.500,30.000,81
1569,O,2.500,3.500,30.000,79
1570,O,2.500,3.500,30.000,81
1571,O,2.500,3.500,30.000,81
1572,O,2.500,3.500,30.000,78
1573,O,2.500,3.500,30.000,88
1574,O,2.500,3.500,30.000,83
1575,O,2.500,3.500,30.000,92
1576,O,2.500,3.500,30.000,90
1577,O,2.500,3.500,30.000,76
1578,O,2.500,3.500,30.000,70
1579,O,2.500,3.500,30.000,73
1580,O,2.500,3.500,30.000,83
1581,O,2.500,3.500,30.000,78
1582,O,2.500,3.500,30.000,85
1583,O,2.500,3.500,30.000,80
1584,O,2.500,3.500,30.000,83
1585,O,2.500,3.500,30.000,85
1586,O,2.500,3.500,30.000,88
1587,O,2.500,3.500,30.000,82
1588,O,2.500,3.500,30.000,85
1589,O,2.500,3.500,30.000,87
1590,O,2.500,3.500,30.000,86
1591,O,2.500,3.500,30.000,83
1592,O,2.500,3.500,30.000,89
1593,O,2.500,3.500,30.000,86
1594,O,2.500,3.500,30.000,87
1595,O,2.500,3.500,30.000,89
1596,O,2.500,3.500,30.000,85
1597,O,2.500,3.500,30.000,86
1598,O,2.500,3.500,30.000,77
1599,O,2.500,3.500,30.000,87
1600,O,2.500,3.500,30.000,84
1601,O,2.500,3.500,30.000,96
1602,O,2.500,3.500,30.000,92
1603,O,2.500,3.500,30.000,92
1604,O,2.500,3.500,30.000,92
1605,O,2.500,3.500,30.000,92
1606,O,2.500,3.500,30.000,90
1607,O,2.500,3.500,30.000,94
1608,O,2.500,3.500,30.000,96
1609,O,2.500,3.500,30.000,84
1610,O,2.500,3.500,30.000,83
1611,O,2.500,3.500,30.000,93
1612,O,2.500,3.500,30.000,87
1613,O,2.500,3.500,30.000,88
1614,O,2.500,3.500,30.000,93
1615,O,2.500,3.500,30.000,81
1616,O,2.500,3.500,30.000,85
1617,O,2.500,3.500,30.000,84
1618,O,2.500,3.500,30.000,83
1619,O,2.500,3.500,30.000,88
1620,O,2.500,3.500,30.000,82
1621,O,2.500,3.500,30.000,86
1622,O,2.500,3.500,30.000,91
1623,O,2.500,3.500,30.000,79
1624,O,2.500,3.500,30.000,88
1625,O,2.500,3.500,30.000,100
1626,O,2.500,3.500,30.000,91
1627,O,2.500,3.500,30.000,80
1628,O,2.500,3.500,30.000,90
1629,O,2.500,3.500,30.000,82
1630,O,2.500,3.500,30.000,70
1631,O,2.500,3.500,30.000,84
1632,O,2.500,3.500,30.000,98
1633,O,2.500,3.500,30.000,87
1634,O,2.500,3.500,30.000,98
1635,O,2.500,3.500,30.000,82
1636,O,2.500,3.500,30.000,90
1637,O,2.500,3.500,30.000,77
1638,O,2.500,3.500,30.000,88
1639,O,2.500,3.500,30.000,87
1640,O,2.500,3.500,30.000,90
1641,O,2.500,3.500,30.000,77
1642,O,2.500,3.500,30.000,96
1643,O,2.500,3.500,30.000,92
1644,O,2.500,3.500,30.000,88
1645,O,2.500,3.500,30.000,90
1646,O,2.500,3.500,30.000,96
1647,O,2.500,3.500,30.000,92
1648,O,2.500,3.500,30.000,93
1649,O,2.500,3.500,30.000,88
1650,O,2.500,3.500,30.000,89
1651,O,2.500,3.500,30.000,86
1652,O,2.500,3.500,30.000,87
1653,O,2.500,3.500,30.000,83
1654,O,2.500,3.500,30.000,75
1655,O,2.500,3.500,30.000,90
1656,O,2.500,3.500,30.000,89
1657,O,2.500,3.500,30.000,87
1658,O,2.500,3.500,30.000,73
1659,O,2.500,3.500,30.000,82
1660,O,2.500,3.500,30.000,86
1661,O,2.500,3.500,30.000,87
1662,O,2.500,3.500,30.000,82
1663,O,2.500,3.500,30.000,90
1664,O,2.500,3.500,30.000,87
1665,O,2.500,3.500,30.000,92
1666,O,2.500,3.500,30.000,83
1667,O,2.500,3.500,30.000,89
1668,O,2.500,3.500,30.000,81
1669,O,2.500,3.500,30.000,83
1670,O,2.500,3.500,30.000,91
1671,O,2.500,3.500,30.000,90
1672,O,2.500,3.500,30.000,78
1673,O,2.500,3.500,30.000,78
1674,O,2.500,3.500,30.000,83
1675,O,2.500,3.500,30.000,85
1676,O,2.500,3.500,30.000,88
1677,O,2.500,3.500,30.000,82
1678,O,2.500,3.500,30.000,80
1679,O,2.500,3.500,30.000,83
1680,O,2.500,3.500,30.000,83
1681,O,2.500,3.500,30.000,91
1682,O,2.500,3.500,30.000,77
1683,O,2.500,3.500,30.000,80
1684,O,2.500,3.500,30.000,82
1685,O,2.500,3.500,30.000,80
1686,O,2.500,3.500,30.000,81
1687,O,2.500,3.500,30.000,82
1688,O,2.500,3.500,30.000,93
1689,O,2.500,3.500,30.000,84
1690,O,2.500,3.500,30.000,72
1691,O,2.500,3.500,30.000,89
1692,O,2.500,3.500,30.000,91
1693,O,2.500,3.500,30.000,106
1694,O,2.500,3.500,30.000,89
1695,O,2.500,3.500,30.000,83
1696,O,2.500,3.500,30.000,91
1697,O,2.500,3.500,30.000,100
1698,O,2.500,3.500,30.000,90
1699,O,2.500,3.500,30.000,91
1700,O,2.500,3.500,30.000,110
1701,O,2.500,3.500,30.000,96
1702,O,2.500,3.500,30.000,91
1703,O,2.500,3.500,30.000,93
1704,O,2.500,3.500,30.000,93
1705,O,2.500,3.500,30.000,82
1706,O,2.500,3.500,30.000,89
1707,O,2.500,3.500,30.000,89
1708,O,2.500,3.500,30.000,87
1709,O,2.500,3.500,30.000,80
1710,O,2.500,3.500,30.000,77
1711,O,2.500,3.500,30.000,85
1712,O,2.500,3.500,30.000,88
1713,O,2.500,3.500,30.000,94
1714,O,2.500,3.500,30.000,88
1715,O,2.500,3.500,30.000,79
1716,O,2.500,3.500,30.000,95
1717,O,2.500,3.500,30.000,88
1718,O,2.500,3.500,30.000,92
1719,O,2.500,3.500,30.000,83
1720,O,2.500,3.500,30.000,80
1721,O,2.500,3.500,30.000,84
1722,O,2.500,3.500,30.000,100
1723,O,2.500,3.500,30.000,86
1724,O,2.500,3.500,30.000,84
1725,O,2.500,3.500,30.000,87
1726,O,2.500,3.500,30.000,76
1727,O,2.500,3.500,30.000,94
1728,O,2.500,3.500,30.000,86
1729,O,2.500,3.500,30.000,96
1730,O,2.500,3.500,30.000,87
1731,O,2.500,3.500,30.000,78
1732,O,2.500,3.500,30.000,97
1733,O,2.500,3.500,30.000,87
1734,O,2.500,3.500,30.000,95
1735,O,2.500,3.500,30.000,89
1736,O,2.500,3.500,30.000,87
1737,O,2.500,3.500,30.000,98
1738,O,2.500,3.500,30.000,85
1739,O,2.500,3.500,30.000,87
1740,O,2.500,3.500,30.000,81
1741,O,2.500,3.500,30.000,79
1742,O,2.500,3.500,30.000,88
1743,O,2.500,3.500,30.000,82
1744,O,2.500,3.500,30.000,93
1745,O,2.500,3.500,30.000,80
1746,O,2.500,3.500,30.000,82
1747,O,2.500,3.500,30.000,90
1748,O,2.500,3.500,30.000,89
1749,O,2.500,3.500,30.000,96
1750,O,2.500,3.500,30.000,94
1751,O,2.500,3.500,30.000,96
1752,O,2.500,3.500,30.000,102
1753,O,2.500,3.500,30.000,87
1754,O,2.500,3.500,30.000,97
1755,O,2.500,3.500,30.000,93
1756,O,2.500,3.500,30.000,97
1757,O,2.500,3.500,30.000,83
1758,O,2.500,3.500,30.000,90
1759,O,2.500,3.500,30.000,106
1760,O,2.500,3.500,30.000,82
1761,O,2.500,3.500,30.000,95
1762,O,2.500,3.500,30.000,87
1763,O,2.500,3.500,30.000,88
1764,O,2.500,3.500,30.000,90
1765,O,2.500,3.500,30.000,95
1766,O,2.500,3.500,30.000,94
1767,O,2.500,3.500,30.000,88
1768,O,2.500,3.500,30.000,87
1769,O,2.500,3.500,30.000,93
1770,O,2.500,3.500,30.000,86
1771,O,2.500,3.500,30.000,92
1772,O,2.500,3.500,30.000,89
1773,O,2.500,3.500,30.000,96
1774,O,2.500,3.500,30.000,91
1775,O,2.500,3.500,30.000,96
1776,O,2.500,3.500,30.000,93
1777,O,2.500,3.500,30.000,103
1778,O,2.500,3.500,30.000,100
1779,O,2.500,3.500,30.000,94
1780,O,2.500,3.500,30.000,98
1781,O,2.500,3.500,30.000,95
1782,O,2.500,3.500,30.000,102
1783,O,2.500,3.500,30.000,97
1784,O,2.500,3.500,30.000,95
1785,O,2.500,3.500,30.000,103
1786,O,2.500,3.500,30.000,98
1787,O,2.500,3.500,30.000,109
1788,O,2.500,3.500,30.000,95
1789,O,2.500,3.500,30.000,85
1790,O,2.500,3.500,30.000,93
1791,O,2.500,3.500,30.000,92
1792,O,2.500,3.500,30.000,91
1793,O,2.500,3.500,30.000,97
1794,O,2.500,3.500,30.000,91
1795,O,2.500,3.500,30.000,86
1796,O,2.500,3.500,30.000,85
1797,O,2.500,3.500,30.000,84
1798,O,2.500,3.500,30.000,90
1799,O,2.500,3.500,30.000,94
1800,O,2.500,3.500,30.000,72
1801,O,2.500,3.500,30.000,93
1802,O,2.500,3.500,30.000,88
1803,O,2.500,3.500,30.000,92
1804,O,2.500,3.500,30.000,92
1805,O,2.500,3.500,30.000,89
1806,O,2.500,3.500,30.000,88
1807,O,2.500,3.500,30.000,95
1808,O,2.500,3.500,30.000,102
1809,O,2.500,3.500,30.000,94
1810,O,2.500,3.500,30.000,92
1811,O,2.500,3.500,30.000,87
1812,O,2.500,3.500,30.000,81
1813,O,2.500,3.500,30.000,95
1814,O,2.500,3.500,30.000,94
1815,O,2.500,3.500,30.000,96
1816,O,2.500,3.500,30.000,89
1817,O,2.500,3.500,30.000,99
1818,O,2.500,3.500,30.000,101
1819,O,2.500,3.500,30.000,82
1820,O,2.500,3.500,30.000,95
1821,O,2.500,3.500,30.000,97
1822,O,2.500,3.500,30.000,92
1823,O,2.500,3.500,30.000,100
1824,O,2.500,3.500,30.000,98
1825,O,2.500,3.500,30.000,92
1826,O,2.500,3.500,30.000,101
1827,O,2.500,3.500,30.000,91
1828,O,2.500,3.500,30.000,86
1829,O,2.500,3.500,30.000,104
1830,O,2.500,3.500,30.000,96
1831,O,2.500,3.500,30.000,87
1832,O,2.500,3.500,30.000,96
1833,O,2.500,3.500,30.000,100
1834,O,2.500,3.500,30.000,99
1835,O,2.500,3.500,30.000,90
1836,O,2.500,3.500,30.000,106
1837,O,2.500,3.500,30.000,96
1838,O,2.500,3.500,30.000,96
1839,O,2.500,3.500,30.000,106
1840,O,2.500,3.500,30.000,107
1841,O,2.500,3.500,30.000,104
1842,O,2.500,3.500,30.000,98
1843,O,2.500,3.500,30.000,90
1844,O,2.500,3.500,30.000,96
1845,O,2.500,3.500,30.000,90
1846,O,2.500,3.500,30.000,106
1847,O,2.500,3.500,30.000,90
1848,O,2.500,3.500,30.000,100
1849,O,2.500,3.500,30.000,91
1850,O,2.500,3.500,30.000,93
1851,O,2.500,3.500,30.000,97
1852,O,2.500,3.500,30.000,97
1853,O,2.500,3.500,30.000,108
1854,O,2.500,3.500,30.000,101
1855,O,2.500,3.500,30.000,86
1856,O,2.500,3.500,30.000,105
1857,O,2.500,3.500,30.000,99
1858,O,2.500,3.500,30.000,93
1859,O,2.500,3.500,30.000,100
1860,O,2.500,3.500,30.000,103
1861,O,2.500,3.500,30.000,95
1862,O,2.500,3.500,30.000,95
1863,O,2.500,3.500,30.000,96
1864,O,2.500,3.500,30.000,102
1865,O,2.500,3.500,30.000,107
1866,O,2.500,3.500,30.000,111
1867,O,2.500,3.500,30.000,100
1868,O,2.500,3.500,30.000,92
1869,O,2.500,3.500,30.000,94
1870,O,2.500,3.500,30.000,108
1871,O,2.500,3.500,30.000,97
1872,O,2.500,3.500,30.000,94
1873,O,2.500,3.500,30.000,102
1874,O,2.500,3.500,30.000,105
1875,O,2.500,3.500,30.000,104
1876,O,2.500,3.500,30.000,105
1877,O,2.500,3.500,30.000,100
1878,O,2.500,3.500,30.000,106
1879,O,2.500,3.500,30.000,109
1880,O,2.500,3.500,30.000,100
1881,O,2.500,3.500,30.000,97
1882,O,2.500,3.500,30.000,99
1883,O,2.500,3.500,30.000,100
1884,O,2.500,3.500,30.000,108
1885,O,2.500,3.500,30.000,93
1886,O,2.500,3.500,30.000,103
1887,O,2.500,3.500,30.000,116
1888,O,2.500,3.500,30.000,100
1889,O,2.500,3.500,30.000,120
1890,O,2.500,3.500,30.000,97
1891,O,2.500,3.500,30.000,95
1892,O,2.500,3.500,30.000,103
1893,O,2.500,3.500,30.000,88
1894,O,2.500,3.500,30.000,101
1895,O,2.500,3.500,30.000,99
1896,O,2.500,3.500,30.000,98
1897,O,2.500,3.500,30.000,107
1898,O,2.500,3.500,30.000,99
1899,O,2.500,3.500,30.000,93
1900,O,2.500,3.500,30.000,106
1901,O,2.500,3.500,30.000,95
1902,O,2.500,3.500,30.000,91
1903,O,2.500,3.500,30.000,107
1904,O,2.500,3.500,30.000,111
1905,O,2.500,3.500,30.000,109
1906,O,2.500,3.500,30.000,97
1907,O,2.500,3.500,30.000,97
1908,O,2.500,3.500,30.000,96
1909,O,2.500,3.500,30.000,103
1910,O,2.500,3.500,30.000,94
1911,O,2.500,3.500,30.000,89
1912,O,2.500,3.500,30.000,106
1913,O,2.500,3.500,30.000,101
1914,O,2.500,3.500,30.000,95
1915,O,2.500,3.500,30.000,110
1916,O,2.500,3.500,30.000,96
1917,O,2.500,3.500,30.000,98
1918,O,2.500,3.500,30.000,102
1919,O,2.500,3.500,30.000,108
1920,O,2.500,3.500,30.000,99
1921,O,2.500,3.500,30.000,98
1922,O,2.500,3.500,30.000,101
1923,O,2.500,3.500,30.000,94
1924,O,2.500,3.500,30.000,99
1925,O,2.500,3.500,30.000,99
1926,O,2.500,3.500,30.000,94
1927,O,2.500,3.500,30.000,105
1928,O,2.500,3.500,30.000,103
1929,O,2.500,3.500,30.000,101
1930,O,2.500,3.500,30.000,106
1931,O,2.500,3.500,30.000,107
1932,O,2.500,3.500,30.000,99
1933,O,2.500,3.500,30.000,108
1934,O,2.500,3.500,30.000,104
1935,O,2.500,3.500,30.000,102
1936,O,2.500,3.500,30.000,98
1937,O,2.500,3.500,30.000,110
1938,O,2.500,3.500,30.000,102
1939,O,2.500,3.500,30.000,102
1940,O,2.500,3.500,30.000,97
1941,O,2.500,3.500,30.000,102
1942,O,2.500,3.500,30.000,94
1943,O,2.500,3.500,30.000,100
1944,O,2.500,3.500,30.000,107
1945,O,2.500,3.500,30.000,105
1946,O,2.500,3.500,30.000,107
1947,O,2.500,3.500,30.000,104
1948,O,2.500,3.500,30.000,104
1949,O,2.500,3.500,30.000,99
1950,O,2.500,3.500,30.000,97
1951,O,2.500,3.500,30.000,97
1952,O,2.500,3.500,30.000,102
1953,O,2.500,3.500,30.000,99
1954,O,2.500,3.500,30.000,95
1955,O,2.500,3.500,30.000,110
1956,O,2.500,3.500,30.000,106
1957,O,2.500,3.500,30.000,105
1958,O,2.500,3.500,30.000,96
1959,O,2.500,3.500,30.000,111
1960,O,2.500,3.500,30.000,104
1961,O,2.500,3.500,30.000,99
1962,O,2.500,3.500,30.000,97
1963,O,2.500,3.500,30.000,98
1964,O,2.500,3.500,30.000,106
1965,O,2.500,3.500,30.000,107
1966,O,2.500,3.500,30.000,100
1967,O,2.500,3.500,30.000,107
1968,O,2.500,3.500,30.000,107
1969,O,2.500,3.500,30.000,107
1970,O,2.500,3.500,30.000,105
1971,O,2.500,3.500,30.000,110
1972,O,2.500,3.500,30.000,101
1973,O,2.500,3.500,30.000,96
1974,O,2.500,3.500,30.000,89
1975,O,2.500,3.500,30.000,105
1976,O,2.500,3.500,30.000,107
1977,O,2.500,3.500,30.000,94
1978,O,2.500,3.500,30.000,101
1979,O,2.500,3.500,30.000,90
1980,O,2.500,3.500,30.000,94
1981,O,2.500,3.500,30.000,99
1982,O,2.500,3.500,30.000,98
1983,O,2.500,3.500,30.000,101
1984,O,2.500,3.500,30.000,105
1985,O,2.500,3.500,30.000,99
1986,O,2.500,3.500,30.000,99
1987,O,2.500,3.500,30.000,94
1988,O,2.500,3.500,30.000,103
1989,O,2.500,3.500,30.000,100
1990,O,2.500,3.500,30.000,105
1991,O,2.500,3.500,30.000,108
1992,O,2.500,3.500,30.000,106
1993,O,2.500,3.500,30.000,100
1994,O,2.500,3.500,30.000,103
1995,O,2.500,3.500,30.000,111
1996,O,2.500,3.500,30.000,105
1997,O,2.500,3.500,30.000,111
1998,O,2.500,3.500,30.000,104
1999,O,2.500,3.500,30.000,104
2000,O,2.500,3.500,30.000,107
2001,O,2.500,3.500,30.000,98
2002,O,2.500,3.500,30.000,107
2003,O,2.500,3.500,30.000,102
2004,O,2.500,3.500,30.000,109
2005,O,2.500,3.500,30.000,100
2006,O,2.500,3.500,30.000,104
2007,O,2.500,3.500,30.000,115
2008,O,2.500,3.500,30.000,109
2009,O,2.500,3.500,30.000,114
2010,O,2.500,3.500,30.000,110
2011,O,2.500,3.500,30.000,105
2012,O,2.500,3.500,30.000,111
2013,O,2.500,3.500,30.000,110
2014,O,2.500,3.500,30.000,107
2015,O,2.500,3.500,30.000,99
2016,O,2.500,3.500,30.000,107
2017,O,2.500,3.500,30.000,101
2018,O,2.500,3.500,30.000,108
2019,O,2.500,3.500,30.000,109
2020,O,2.500,3.500,30.000,106
2021,O,2.500,3.500,30.000,115
2022,O,2.500,3.500,30.000,106
2023,O,2.500,3.500,30.000,106
2024,O,2.500,3.500,30.000,117
2025,O,2.500,3.500,30.000,103
2026,O,2.500,3.500,30.000,104
2027,O,2.500,3.500,30.000,99
2028,O,2.500,3.500,30.000,103
2029,O,2.500,3.500,30.000,119
2030,O,2.500,3.500,30.000,103
2031,O,2.500,3.500,30.000,105
2032,O,2.500,3.500,30.000,102
2033,O,2.500,3.500,30.000,107
2034,O,2.500,3.500,30.000,123
2035,O,2.500,3.500,30.000,102
2036,O,2.500,3.500,30.000,107
2037,O,2.500,3.500,30.000,111
2038,O,2.500,3.500,30.000,121
2039,O,2.500,3.500,30.000,107
2040,O,2.500,3.500,30.000,98
2041,O,2.500,3.500,30.000,103
2042,O,2.500,3.500,30.000,111
2043,O,2.500,3.500,30.000,99
2044,O,2.500,3.500,30.000,112
2045,O,2.500,3.500,30.000,107
2046,O,2.500,3.500,30.000,104
2047,O,2.500,3.500,30.000,107
2048,O,2.500,3.500,30.000,101
2049,O,2.500,3.500,30.000,111
2050,O,2.500,3.500,30.000,100
2051,O,2.500,3.500,30.000,103
2052,O,2.500,3.500,30.000,100
2053,O,2.500,3.500,30.000,108
2054,O,2.500,3.500,30.000,107
2055,O,2.500,3.500,30.000,113
2056,O,2.500,3.500,30.000,109
2057,O,2.500,3.500,30.000,111
2058,O,2.500,3.500,30.000,106
2059,O,2.500,3.500,30.000,112
2060,O,2.500,3.500,30.000,108
2061,O,2.500,3.500,30.000,98
2062,O,2.500,3.500,30.000,101
2063,O,2.500,3.500,30.000,101
2064,O,2.500,3.500,30.000,103
2065,O,2.500,3.500,30.000,110
2066,O,2.500,3.500,30.000,111
2067,O,2.500,3.500,30.000,110
2068,O,2.500,3.500,30.000,112
2069,O,2.500,3.500,30.000,99
2070,O,2.500,3.500,30.000,108
2071,O,2.500,3.500,30.000,104
2072,O,2.500,3.500,30.000,106
2073,O,2.500,3.500,30.000,110
2074,O,2.500,3.500,30.000,106
2075,O,2.500,3.500,30.000,110
2076,O,2.500,3.500,30.000,101
2077,O,2.500,3.500,30.000,108
2078,O,2.500,3.500,30.000,110
2079,O,2.500,3.500,30.000,99
2080,O,2.500,3.500,30.000,117
2081,O,2.500,3.500,30.000,109
2082,O,2.500,3.500,30.000,111
2083,O,2.500,3.500,30.000,111
2084,O,2.500,3.500,30.000,98
2085,O,2.500,3.500,30.000,111
2086,O,2.500,3.500,30.000,109
2087,O,2.500,3.500,30.000,112
2088,O,2.500,3.500,30.000,105
2089,O,2.500,3.500,30.000,100
2090,O,2.500,3.500,30.000,110
2091,O,2.500,3.500,30.000,99
2092,O,2.500,3.500,30.000,109
2093,O,2.500,3.500,30.000,96
2094,O,2.500,3.500,30.000,104
2095,O,2.500,3.500,30.000,106
2096,O,2.500,3.500,30.000,109
2097,O,2.500,3.500,30.000,104
2098,O,2.500,3.500,30.000,120
2099,O,2.500,3.500,30.000,108
2100,O,2.500,3.500,30.000,117
2101,O,2.500,3.500,30.000,112
2102,O,2.500,3.500,30.000,114
2103,O,2.500,3.500,30.000,107
2104,O,2.500,3.500,30.000,110
2105,O,2.500,3.500,30.000,115
2106,O,2.500,3.500,30.000,114
2107,O,2.500,3.500,30.000,104
2108,O,2.500,3.500,30.000,110
2109,O,2.500,3.500,30.000,112
2110,O,2.500,3.500,30.000,103
2111,O,2.500,3.500,30.000,116
2112,O,2.500,3.500,30.000,104
2113,O,2.500,3.500,30.000,102
2114,O,2.500,3.500,30.000,105
2115,O,2.500,3.500,30.000,109
2116,O,2.500,3.500,30.000,111
2117,O,2.500,3.500,30.000,97
2118,O,2.500,3.500,30.000,116
2119,O,2.500,3.500,30.000,109
2120,O,2.500,3.500,30.000,108
2121,O,2.500,3.500,30.000,109
2122,O,2.500,3.500,30.000,105
2123,O,2.500,3.500,30.000,109
2124,O,2.500,3.500,30.000,108
2125,O,2.500,3.500,30.000,116
2126,O,2.500,3.500,30.000,116
2127,O,2.500,3.500,30.000,113
2128,O,2.500,3.500,30.000,109
2129,O,2.500,3.500,30.000,106
2130,O,2.500,3.500,30.000,118
2131,O,2.500,3.500,30.000,119
2132,O,2.500,3.500,30.000,111
2133,O,2.500,3.500,30.000,107
2134,O,2.500,3.500,30.000,104
2135,O,2.500,3.500,30.000,110
2136,O,2.500,3.500,30.000,116
2137,O,2.500,3.500,30.000,113
2138,O,2.500,3.500,30.000,112
2139,O,2.500,3.500,30.000,115
2140,O,2.500,3.500,30.000,108
2141,O,2.500,3.500,30.000,106
2142,O,2.500,3.500,30.000,105
2143,O,2.500,3.500,30.000,110
2144,O,2.500,3.500,30.000,98
2145,O,2.500,3.500,30.000,114
2146,O,2.500,3.500,30.000,109
2147,O,2.500,3.500,30.000,108
2148,O,2.500,3.500,30.000,99
2149,O,2.500,3.500,30.000,117
2150,O,2.500,3.500,30.000,114
2151,O,2.500,3.500,30.000,105
2152,O,2.500,3.500,30.000,100
2153,O,2.500,3.500,30.000,109
2154,O,2.500,3.500,30.000,112
2155,O,2.500,3.500,30.000,112
2156,O,2.500,3.500,30.000,108
2157,O,2.500,3.500,30.000,109
2158,O,2.500,3.500,30.000,130
2159,O,2.500,3.500,30.000,112
2160,O,2.500,3.500,30.000,111
2161,O,2.500,3.500,30.000,107
2162,O,2.500,3.500,30.000,116
2163,O,2.500,3.500,30.000,113
2164,O,2.500,3.500,30.000,105
2165,O,2.500,3.500,30.000,117
2166,O,2.500,3.500,30.000,110
2167,O,2.500,3.500,30.000,100
2168,O,2.500,3.500,30.000,102
2169,O,2.500,3.500,30.000,105
2170,O,2.500,3.500,30.000,114
2171,O,2.500,3.500,30.000,109
2172,O,2.500,3.500,30.000,102
2173,O,2.500,3.500,30.000,113
2174,O,2.500,3.500,30.000,112
2175,O,2.500,3.500,30.000,120
2176,O,2.500,3.500,30.000,96
2177,O,2.500,3.500,30.000,110
2178,O,2.500,3.500,30.000,111
2179,O,2.500,3.500,30.000,105
2180,O,2.500,3.500,30.000,108
2181,O,2.500,3.500,30.000,113
2182,O,2.500,3.500,30.000,116
2183,O,2.500,3.500,30.000,101
2184,O,2.500,3.500,30.000,112
2185,O,2.500,3.500,30.000,103
2186,O,2.500,3.500,30.000,106
2187,O,2.500,3.500,30.000,100
2188,O,2.500,3.500,30.000,116
2189,O,2.500,3.500,30.000,105
2190,O,2.500,3.500,30.000,108
2191,O,2.500,3.500,30.000,120
2192,O,2.500,3.500,30.000,121
2193,O,2.500,3.500,30.000,122
2194,O,2.500,3.500,30.000,114
2195,O,2.500,3.500,30.000,113
2196,O,2.500,3.500,30.000,108
2197,O,2.500,3.500,30.000,110
2198,O,2.500,3.500,30.000,119
2199,O,2.500,3.500,30.000,109
2200,O,2.500,3.500,30.000,112
2201,O,2.500,3.500,30.000,117
2202,O,2.500,3.500,30.000,114
2203,O,2.500,3.500,30.000,107
2204,O,2.500,3.500,30.000,106
2205,O,2.500,3.500,30.000,113
2206,O,2.500,3.500,30.000,105
2207,O,2.500,3.500,30.000,115
2208,O,2.500,3.500,30.000,117
2209,O,2.500,3.500,30.000,116
2210,O,2.500,3.500,30.000,118
2211,O,2.500,3.500,30.000,103
2212,O,2.500,3.500,30.000,96
2213,O,2.500,3.500,30.000,103
2214,O,2.500,3.500,30.000,108
2215,O,2.500,3.500,30.000,104
2216,O,2.500,3.500,30.000,110
2217,O,2.500,3.500,30.000,119
2218,O,2.500,3.500,30.000,114
2219,O,2.500,3.500,30.000,116
2220,O,2.500,3.500,30.000,117
2221,O,2.500,3.500,30.000,108
2222,O,2.500,3.500,30.000,113
2223,O,2.500,3.500,30.000,108
2224,O,2.500,3.500,30.000,112
2225,O,2.500,3.500,30.000,119
2226,O,2.500,3.500,30.000,112
2227,O,2.500,3.500,30.000,118
2228,O,2.500,3.500,30.000,126
2229,O,2.500,3.500,30.000,118
2230,O,2.500,3.500,30.000,125
2231,O,2.500,3.500,30.000,123
2232,O,2.500,3.500,30.000,106
2233,O,2.500,3.500,30.000,112
2234,O,2.500,3.500,30.000,117
2235,O,2.500,3.500,30.000,112
2236,O,2.500,3.500,30.000,112
2237,O,2.500,3.500,30.000,117
2238,O,2.500,3.500,30.000,112
