Frame, Element Type, H-Acceptor dist / Å, Donor-Acceptor dist / Å, Angle cutoff / °, Number of Hydrogen Bonds
1515,O,2.500,3.500,30.000,70
1516,O,2.500,3.500,30.000,76
1517,O,2.500,3.500,30.000,93
1518,O,2.500,3.500,30.000,82
1519,O,2.500,3.500,30.000,81
1520,O,2.500,3.500,30.000,75
1521,O,2.500,3.500,30.000,69
1522,O,2.500,3.500,30.000,73
1523,O,2.500,3.500,30.000,76
1524,O,2.500,3.500,30.000,72
1525,O,2.500,3.500,30.000,85
1526,O,2.500,3.500,30.000,68
1527,O,2.500,3.500,30.000,79
1528,O,2.500,3.500,30.000,77
1529,O,2.500,3.500,30.000,80
1530,O,2.500,3.500,30.000,77
1531,O,2.500,3.500,30.000,90
1532,O,2.500,3.500,30.000,81
1533,O,2.500,3.500,30.000,83
1534,O,2.500,3.500,30.000,82
1535,O,2.500,3.500,30.000,92
1536,O,2.500,3.500,30.000,78
1537,O,2.500,3.500,30.000,73
1538,O,2.500,3.500,30.000,78
1539,O,2.500,3.500,30.000,85
1540,O,2.500,3.500,30.000,80
1541,O,2.500,3.500,30.000,74
1542,O,2.500,3.500,30.000,79
1543,O,2.500,3.500,30.000,79
1544,O,2.500,3.500,30.000,83
1545,O,2.500,3.500,30.000,77
1546,O,2.500,3.500,30.000,100
1547,O,2.500,3.500,30.000,84
1548,O,2.500,3.500,30.000,91
1549,O,2.500,3.500,30.000,82
1550,O,2.500,3.500,30.000,79
1551,O,2.500,3.500,30.000,85
1552,O,2.500,3.500,30.000,77
1553,O,2.500,3.500,30.000,80
1554,O,2.500,3.500,30.000,79
1555,O,2.500,3.500,30.000,83
1556,O,2.500,3.500,30.000,93
1557,O,2.500,3.500,30.000,80
1558,O,2.500,3.500,30.000,74
1559,O,2.500,3.500,30.000,81
1560,O,2.500,3.500,30.000,85
1561,O,2.500,3.500,30.000,77
1562,O,2.500,3.500,30.000,77
1563,O,2.500,3.500,30.000,84
1564,O,2.500,3.500,30.000,87
1565,O,2.500,3.500,30.000,92
1566,O,2.500,3.500,30.000,84
1567,O,2.500,3.500,30.000,87
1568,O,2.500,3.500,30.000,83
1569,O,2.500,3.500,30.000,85
1570,O,2.500,3.500,30.000,83
1571,O,2.500,3.500,30.000,77
1572,O,2.500,3.500,30.000,76
1573,O,2.500,3.500,30.000,77
1574,O,2.500,3.500,30.000,80
1575,O,2.500,3.500,30.000,78
1576,O,2.500,3.500,30.000,84
1577,O,2.500,3.500,30.000,88
1578,O,2.500,3.500,30.000,79
1579,O,2.500,3.500,30.000,82
1580,O,2.500,3.500,30.000,96
1581,O,2.500,3.500,30.000,79
1582,O,2.500,3.500,30.000,88
1583,O,2.500,3.500,30.000,91
1584,O,2.500,3.500,30.000,79
1585,O,2.500,3.500,30.000,89
1586,O,2.500,3.500,30.000,90
1587,O,2.500,3.500,30.000,78
1588,O,2.500,3.500,30.000,85
1589,O,2.500,3.500,30.000,88
1590,O,2.500,3.500,30.000,83
1591,O,2.500,3.500,30.000,86
1592,O,2.500,3.500,30.000,83
1593,O,2.500,3.500,30.000,93
1594,O,2.500,3.500,30.000,77
1595,O,2.500,3.500,30.000,78
1596,O,2.500,3.500,30.000,82
1597,O,2.500,3.500,30.000,75
1598,O,2.500,3.500,30.000,76
1599,O,2.500,3.500,30.000,77
1600,O,2.500,3.500,30.000,80
1601,O,2.500,3.500,30.000,85
1602,O,2.500,3.500,30.000,82
1603,O,2.500,3.500,30.000,77
1604,O,2.500,3.500,30.000,89
1605,O,2.500,3.500,30.000,77
1606,O,2.500,3.500,30.000,89
1607,O,2.500,3.500,30.000,91
1608,O,2.500,3.500,30.000,86
1609,O,2.500,3.500,30.000,82
1610,O,2.500,3.500,30.000,85
1611,O,2.500,3.500,30.000,94
1612,O,2.500,3.500,30.000,83
1613,O,2.500,3.500,30.000,89
1614,O,2.500,3.500,30.000,79
1615,O,2.500,3.500,30.000,83
1616,O,2.500,3.500,30.000,87
1617,O,2.500,3.500,30.000,81
1618,O,2.500,3.500,30.000,97
1619,O,2.500,3.500,30.000,97
1620,O,2.500,3.500,30.000,84
1621,O,2.500,3.500,30.000,93
1622,O,2.500,3.500,30.000,98
1623,O,2.500,3.500,30.000,86
1624,O,2.500,3.500,30.000,92
1625,O,2.500,3.500,30.000,82
1626,O,2.500,3.500,30.000,89
1627,O,2.500,3.500,30.000,86
1628,O,2.500,3.500,30.000,84
1629,O,2.500,3.500,30.000,95
1630,O,2.500,3.500,30.000,84
1631,O,2.500,3.500,30.000,86
1632,O,2.500,3.500,30.000,82
1633,O,2.500,3.500,30.000,96
1634,O,2.500,3.500,30.000,94
1635,O,2.500,3.500,30.000,84
1636,O,2.500,3.500,30.000,95
1637,O,2.500,3.500,30.000,97
1638,O,2.500,3.500,30.000,87
1639,O,2.500,3.500,30.000,94
1640,O,2.500,3.500,30.000,82
1641,O,2.500,3.500,30.000,85
1642,O,2.500,3.500,30.000,94
1643,O,2.500,3.500,30.000,85
1644,O,2.500,3.500,30.000,97
1645,O,2.500,3.500,30.000,87
1646,O,2.500,3.500,30.000,82
1647,O,2.500,3.500,30.000,73
1648,O,2.500,3.500,30.000,92
1649,O,2.500,3.500,30.000,90
1650,O,2.500,3.500,30.000,87
1651,O,2.500,3.500,30.000,94
1652,O,2.500,3.500,30.000,79
1653,O,2.500,3.500,30.000,90
1654,O,2.500,3.500,30.000,82
1655,O,2.500,3.500,30.000,85
1656,O,2.500,3.500,30.000,82
1657,O,2.500,3.500,30.000,83
1658,O,2.500,3.500,30.000,88
1659,O,2.500,3.500,30.000,79
1660,O,2.500,3.500,30.000,64
1661,O,2.500,3.500,30.000,79
1662,O,2.500,3.500,30.000,90
1663,O,2.500,3.500,30.000,83
1664,O,2.500,3.500,30.000,83
1665,O,2.500,3.500,30.000,90
1666,O,2.500,3.500,30.000,92
1667,O,2.500,3.500,30.000,89
1668,O,2.500,3.500,30.000,93
1669,O,2.500,3.500,30.000,90
1670,O,2.500,3.500,30.000,91
1671,O,2.500,3.500,30.000,89
1672,O,2.500,3.500,30.000,86
1673,O,2.500,3.500,30.000,99
1674,O,2.500,3.500,30.000,90
1675,O,2.500,3.500,30.000,90
1676,O,2.500,3.500,30.000,86
1677,O,2.500,3.500,30.000,89
1678,O,2.500,3.500,30.000,86
1679,O,2.500,3.500,30.000,81
1680,O,2.500,3.500,30.000,89
1681,O,2.500,3.500,30.000,93
1682,O,2.500,3.500,30.000,86
1683,O,2.500,3.500,30.000,86
1684,O,2.500,3.500,30.000,85
1685,O,2.500,3.500,30.000,99
1686,O,2.500,3.500,30.000,98
1687,O,2.500,3.500,30.000,88
1688,O,2.500,3.500,30.000,82
1689,O,2.500,3.500,30.000,91
1690,O,2.500,3.500,30.000,80
1691,O,2.500,3.500,30.000,97
1692,O,2.500,3.500,30.000,85
1693,O,2.500,3.500,30.000,94
1694,O,2.500,3.500,30.000,83
1695,O,2.500,3.500,30.000,93
1696,O,2.500,3.500,30.000,94
1697,O,2.500,3.500,30.000,89
1698,O,2.500,3.500,30.000,89
1699,O,2.500,3.500,30.000,98
1700,O,2.500,3.500,30.000,90
1701,O,2.500,3.500,30.000,92
1702,O,2.500,3.500,30.000,84
1703,O,2.500,3.500,30.000,92
1704,O,2.500,3.500,30.000,91
1705,O,2.500,3.500,30.000,97
1706,O,2.500,3.500,30.000,102
1707,O,2.500,3.500,30.000,96
1708,O,2.500,3.500,30.000,95
1709,O,2.500,3.500,30.000,102
1710,O,2.500,3.500,30.000,96
1711,O,2.500,3.500,30.000,88
1712,O,2.500,3.500,30.000,82
1713,O,2.500,3.500,30.000,92
1714,O,2.500,3.500,30.000,94
1715,O,2.500,3.500,30.000,76
1716,O,2.500,3.500,30.000,87
1717,O,2.500,3.500,30.000,77
1718,O,2.500,3.500,30.000,93
1719,O,2.500,3.500,30.000,81
1720,O,2.500,3.500,30.000,89
1721,O,2.500,3.500,30.000,95
1722,O,2.500,3.500,30.000,91
1723,O,2.500,3.500,30.000,90
1724,O,2.500,3.500,30.000,93
1725,O,2.500,3.500,30.000,80
1726,O,2.500,3.500,30.000,96
1727,O,2.500,3.500,30.000,91
1728,O,2.500,3.500,30.000,78
1729,O,2.500,3.500,30.000,85
1730,O,2.500,3.500,30.000,88
1731,O,2.500,3.500,30.000,90
1732,O,2.500,3.500,30.000,89
1733,O,2.500,3.500,30.000,83
1734,O,2.500,3.500,30.000,96
1735,O,2.500,3.500,30.000,89
1736,O,2.500,3.500,30.000,84
1737,O,2.500,3.500,30.000,86
1738,O,2.500,3.500,30.000,91
1739,O,2.500,3.500,30.000,84
1740,O,2.500,3.500,30.000,91
1741,O,2.500,3.500,30.000,94
1742,O,2.500,3.500,30.000,88
1743,O,2.500,3.500,30.000,90
1744,O,2.500,3.500,30.000,95
1745,O,2.500,3.500,30.000,90
1746,O,2.500,3.500,30.000,78
1747,O,2.500,3.500,30.000,76
1748,O,2.500,3.500,30.000,81
1749,O,2.500,3.500,30.000,83
1750,O,2.500,3.500,30.000,97
1751,O,2.500,3.500,30.000,100
1752,O,2.500,3.500,30.000,90
1753,O,2.500,3.500,30.000,92
1754,O,2.500,3.500,30.000,86
1755,O,2.500,3.500,30.000,94
1756,O,2.500,3.500,30.000,80
1757,O,2.500,3.500,30.000,92
1758,O,2.500,3.500,30.000,86
1759,O,2.500,3.500,30.000,92
1760,O,2.500,3.500,30.000,90
1761,O,2.500,3.500,30.000,76
1762,O,2.500,3.500,30.000,93
1763,O,2.500,3.500,30.000,98
1764,O,2.500,3.500,30.000,91
1765,O,2.500,3.500,30.000,86
1766,O,2.500,3.500,30.000,87
1767,O,2.500,3.500,30.000,99
1768,O,2.500,3.500,30.000,82
1769,O,2.500,3.500,30.000,99
1770,O,2.500,3.500,30.000,103
1771,O,2.500,3.500,30.000,93
1772,O,2.500,3.500,30.000,87
1773,O,2.500,3.500,30.000,87
1774,O,2.500,3.500,30.000,92
1775,O,2.500,3.500,30.000,85
1776,O,2.500,3.500,30.000,87
1777,O,2.500,3.500,30.000,89
1778,O,2.500,3.500,30.000,93
1779,O,2.500,3.500,30.000,96
1780,O,2.500,3.500,30.000,94
1781,O,2.500,3.500,30.000,98
1782,O,2.500,3.500,30.000,82
1783,O,2.500,3.500,30.000,95
1784,O,2.500,3.500,30.000,104
1785,O,2.500,3.500,30.000,88
1786,O,2.500,3.500,30.000,106
1787,O,2.500,3.500,30.000,83
1788,O,2.500,3.500,30.000,85
1789,O,2.500,3.500,30.000,105
1790,O,2.500,3.500,30.000,106
1791,O,2.500,3.500,30.000,98
1792,O,2.500,3.500,30.000,93
1793,O,2.500,3.500,30.000,97
1794,O,2.500,3.500,30.000,97
1795,O,2.500,3.500,30.000,103
1796,O,2.500,3.500,30.000,104
1797,O,2.500,3.500,30.000,102
1798,O,2.500,3.500,30.000,93
1799,O,2.500,3.500,30.000,97
1800,O,2.500,3.500,30.000,98
1801,O,2.500,3.500,30.000,105
1802,O,2.500,3.500,30.000,97
1803,O,2.500,3.500,30.000,88
1804,O,2.500,3.500,30.000,93
1805,O,2.500,3.500,30.000,102
1806,O,2.500,3.500,30.000,103
1807,O,2.500,3.500,30.000,100
1808,O,2.500,3.500,30.000,97
1809,O,2.500,3.500,30.000,95
1810,O,2.500,3.500,30.000,97
1811,O,2.500,3.500,30.000,95
1812,O,2.500,3.500,30.000,94
1813,O,2.500,3.500,30.000,93
1814,O,2.500,3.500,30.000,87
1815,O,2.500,3.500,30.000,95
1816,O,2.500,3.500,30.000,96
1817,O,2.500,3.500,30.000,105
1818,O,2.500,3.500,30.000,101
1819,O,2.500,3.500,30.000,89
1820,O,2.500,3.500,30.000,93
1821,O,2.500,3.500,30.000,100
1822,O,2.500,3.500,30.000,92
1823,O,2.500,3.500,30.000,87
1824,O,2.500,3.500,30.000,90
1825,O,2.500,3.500,30.000,93
1826,O,2.500,3.500,30.000,96
1827,O,2.500,3.500,30.000,97
1828,O,2.500,3.500,30.000,93
1829,O,2.500,3.500,30.000,105
1830,O,2.500,3.500,30.000,100
1831,O,2.500,3.500,30.000,99
1832,O,2.500,3.500,30.000,85
1833,O,2.500,3.500,30.000,95
1834,O,2.500,3.500,30.000,107
1835,O,2.500,3.500,30.000,108
1836,O,2.500,3.500,30.000,92
1837,O,2.500,3.500,30.000,93
1838,O,2.500,3.500,30.000,93
1839,O,2.500,3.500,30.000,97
1840,O,2.500,3.500,30.000,100
1841,O,2.500,3.500,30.000,99
1842,O,2.500,3.500,30.000,99
1843,O,2.500,3.500,30.000,96
1844,O,2.500,3.500,30.000,109
1845,O,2.500,3.500,30.000,93
1846,O,2.500,3.500,30.000,113
1847,O,2.500,3.500,30.000,94
1848,O,2.500,3.500,30.000,94
1849,O,2.500,3.500,30.000,91
1850,O,2.500,3.500,30.000,86
1851,O,2.500,3.500,30.000,89
1852,O,2.500,3.500,30.000,102
1853,O,2.500,3.500,30.000,92
1854,O,2.500,3.500,30.000,89
1855,O,2.500,3.500,30.000,94
1856,O,2.500,3.500,30.000,97
1857,O,2.500,3.500,30.000,94
1858,O,2.500,3.500,30.000,105
1859,O,2.500,3.500,30.000,113
1860,O,2.500,3.500,30.000,95
1861,O,2.500,3.500,30.000,92
1862,O,2.500,3.500,30.000,93
1863,O,2.500,3.500,30.000,95
1864,O,2.500,3.500,30.000,95
1865,O,2.500,3.500,30.000,103
1866,O,2.500,3.500,30.000,97
1867,O,2.500,3.500,30.000,100
1868,O,2.500,3.500,30.000,102
1869,O,2.500,3.500,30.000,93
1870,O,2.500,3.500,30.000,101
1871,O,2.500,3.500,30.000,82
1872,O,2.500,3.500,30.000,100
1873,O,2.500,3.500,30.000,96
1874,O,2.500,3.500,30.000,101
1875,O,2.500,3.500,30.000,91
1876,O,2.500,3.500,30.000,112
1877,O,2.500,3.500,30.000,98
1878,O,2.500,3.500,30.000,94
1879,O,2.500,3.500,30.000,89
1880,O,2.500,3.500,30.000,94
1881,O,2.500,3.500,30.000,99
1882,O,2.500,3.500,30.000,89
1883,O,2.500,3.500,30.000,92
1884,O,2.500,3.500,30.000,96
1885,O,2.500,3.500,30.000,102
1886,O,2.500,3.500,30.000,87
1887,O,2.500,3.500,30.000,100
1888,O,2.500,3.500,30.000,89
1889,O,2.500,3.500,30.000,92
1890,O,2.500,3.500,30.000,100
1891,O,2.500,3.500,30.000,92
1892,O,2.500,3.500,30.000,102
1893,O,2.500,3.500,30.000,105
1894,O,2.500,3.500,30.000,91
1895,O,2.500,3.500,30.000,95
1896,O,2.500,3.500,30.000,97
1897,O,2.500,3.500,30.000,97
1898,O,2.500,3.500,30.000,95
1899,O,2.500,3.500,30.000,110
1900,O,2.500,3.500,30.000,98
1901,O,2.500,3.500,30.000,99
1902,O,2.500,3.500,30.000,105
1903,O,2.500,3.500,30.000,95
1904,O,2.500,3.500,30.000,96
1905,O,2.500,3.500,30.000,98
1906,O,2.500,3.500,30.000,103
1907,O,2.500,3.500,30.000,94
1908,O,2.500,3.500,30.000,97
1909,O,2.500,3.500,30.000,114
1910,O,2.500,3.500,30.000,98
1911,O,2.500,3.500,30.000,95
1912,O,2.500,3.500,30.000,101
1913,O,2.500,3.500,30.000,83
1914,O,2.500,3.500,30.000,102
1915,O,2.500,3.500,30.000,95
1916,O,2.500,3.500,30.000,94
1917,O,2.500,3.500,30.000,88
1918,O,2.500,3.500,30.000,87
1919,O,2.500,3.500,30.000,105
1920,O,2.500,3.500,30.000,105
1921,O,2.500,3.500,30.000,98
1922,O,2.500,3.500,30.000,85
1923,O,2.500,3.500,30.000,93
1924,O,2.500,3.500,30.000,100
1925,O,2.500,3.500,30.000,97
1926,O,2.500,3.500,30.000,90
1927,O,2.500,3.500,30.000,95
1928,O,2.500,3.500,30.000,93
1929,O,2.500,3.500,30.000,91
1930,O,2.500,3.500,30.000,95
1931,O,2.500,3.500,30.000,95
1932,O,2.500,3.500,30.000,98
1933,O,2.500,3.500,30.000,102
1934,O,2.500,3.500,30.000,106
1935,O,2.500,3.500,30.000,104
1936,O,2.500,3.500,30.000,90
1937,O,2.500,3.500,30.000,106
1938,O,2.500,3.500,30.000,114
1939,O,2.500,3.500,30.000,109
1940,O,2.500,3.500,30.000,105
1941,O,2.500,3.500,30.000,116
1942,O,2.500,3.500,30.000,97
1943,O,2.500,3.500,30.000,100
1944,O,2.500,3.500,30.000,91
1945,O,2.500,3.500,30.000,96
1946,O,2.500,3.500,30.000,91
1947,O,2.500,3.500,30.000,87
1948,O,2.500,3.500,30.000,96
1949,O,2.500,3.500,30.000,98
1950,O,2.500,3.500,30.000,94
1951,O,2.500,3.500,30.000,91
1952,O,2.500,3.500,30.000,97
1953,O,2.500,3.500,30.000,98
1954,O,2.500,3.500,30.000,108
1955,O,2.500,3.500,30.000,110
1956,O,2.500,3.500,30.000,103
1957,O,2.500,3.500,30.000,112
1958,O,2.500,3.500,30.000,115
1959,O,2.500,3.500,30.000,101
1960,O,2.500,3.500,30.000,91
1961,O,2.500,3.500,30.000,101
1962,O,2.500,3.500,30.000,104
1963,O,2.500,3.500,30.000,109
1964,O,2.500,3.500,30.000,97
1965,O,2.500,3.500,30.000,95
1966,O,2.500,3.500,30.000,103
1967,O,2.500,3.500,30.000,111
1968,O,2.500,3.500,30.000,108
1969,O,2.500,3.500,30.000,115
1970,O,2.500,3.500,30.000,104
1971,O,2.500,3.500,30.000,103
1972,O,2.500,3.500,30.000,110
1973,O,2.500,3.500,30.000,97
1974,O,2.500,3.500,30.000,101
1975,O,2.500,3.500,30.000,97
1976,O,2.500,3.500,30.000,107
1977,O,2.500,3.500,30.000,97
1978,O,2.500,3.500,30.000,106
1979,O,2.500,3.500,30.000,97
1980,O,2.500,3.500,30.000,99
1981,O,2.500,3.500,30.000,105
1982,O,2.500,3.500,30.000,102
1983,O,2.500,3.500,30.000,102
1984,O,2.500,3.500,30.000,106
1985,O,2.500,3.500,30.000,96
1986,O,2.500,3.500,30.000,99
1987,O,2.500,3.500,30.000,95
1988,O,2.500,3.500,30.000,110
1989,O,2.500,3.500,30.000,98
1990,O,2.500,3.500,30.000,102
1991,O,2.500,3.500,30.000,99
1992,O,2.500,3.500,30.000,107
1993,O,2.500,3.500,30.000,105
1994,O,2.500,3.500,30.000,107
1995,O,2.500,3.500,30.000,90
1996,O,2.500,3.500,30.000,96
1997,O,2.500,3.500,30.000,108
1998,O,2.500,3.500,30.000,117
1999,O,2.500,3.500,30.000,112
2000,O,2.500,3.500,30.000,98
2001,O,2.500,3.500,30.000,107
2002,O,2.500,3.500,30.000,109
2003,O,2.500,3.500,30.000,103
2004,O,2.500,3.500,30.000,113
2005,O,2.500,3.500,30.000,97
2006,O,2.500,3.500,30.000,103
2007,O,2.500,3.500,30.000,104
2008,O,2.500,3.500,30.000,103
2009,O,2.500,3.500,30.000,106
2010,O,2.500,3.500,30.000,99
2011,O,2.500,3.500,30.000,111
2012,O,2.500,3.500,30.000,117
2013,O,2.500,3.500,30.000,106
2014,O,2.500,3.500,30.000,101
2015,O,2.500,3.500,30.000,107
2016,O,2.500,3.500,30.000,113
2017,O,2.500,3.500,30.000,117
2018,O,2.500,3.500,30.000,115
2019,O,2.500,3.500,30.000,104
2020,O,2.500,3.500,30.000,100
2021,O,2.500,3.500,30.000,108
2022,O,2.500,3.500,30.000,104
2023,O,2.500,3.500,30.000,108
2024,O,2.500,3.500,30.000,106
2025,O,2.500,3.500,30.000,113
2026,O,2.500,3.500,30.000,110
2027,O,2.500,3.500,30.000,109
2028,O,2.500,3.500,30.000,100
2029,O,2.500,3.500,30.000,91
2030,O,2.500,3.500,30.000,108
2031,O,2.500,3.500,30.000,103
2032,O,2.500,3.500,30.000,101
2033,O,2.500,3.500,30.000,110
2034,O,2.500,3.500,30.000,95
2035,O,2.500,3.500,30.000,100
2036,O,2.500,3.500,30.000,102
2037,O,2.500,3.500,30.000,100
2038,O,2.500,3.500,30.000,108
2039,O,2.500,3.500,30.000,115
2040,O,2.500,3.500,30.000,103
2041,O,2.500,3.500,30.000,109
2042,O,2.500,3.500,30.000,97
2043,O,2.500,3.500,30.000,102
2044,O,2.500,3.500,30.000,105
2045,O,2.500,3.500,30.000,111
2046,O,2.500,3.500,30.000,98
2047,O,2.500,3.500,30.000,102
2048,O,2.500,3.500,30.000,106
2049,O,2.500,3.500,30.000,112
2050,O,2.500,3.500,30.000,111
2051,O,2.500,3.500,30.000,100
2052,O,2.500,3.500,30.000,114
2053,O,2.500,3.500,30.000,101
2054,O,2.500,3.500,30.000,104
2055,O,2.500,3.500,30.000,118
2056,O,2.500,3.500,30.000,110
2057,O,2.500,3.500,30.000,108
2058,O,2.500,3.500,30.000,113
2059,O,2.500,3.500,30.000,102
2060,O,2.500,3.500,30.000,104
2061,O,2.500,3.500,30.000,105
2062,O,2.500,3.500,30.000,113
2063,O,2.500,3.500,30.000,100
2064,O,2.500,3.500,30.000,110
2065,O,2.500,3.500,30.000,102
2066,O,2.500,3.500,30.000,101
2067,O,2.500,3.500,30.000,106
2068,O,2.500,3.500,30.000,100
2069,O,2.500,3.500,30.000,101
2070,O,2.500,3.500,30.000,106
2071,O,2.500,3.500,30.000,105
2072,O,2.500,3.500,30.000,105
2073,O,2.500,3.500,30.000,103
2074,O,2.500,3.500,30.000,105
2075,O,2.500,3.500,30.000,104
2076,O,2.500,3.500,30.000,102
2077,O,2.500,3.500,30.000,106
2078,O,2.500,3.500,30.000,105
2079,O,2.500,3.500,30.000,105
2080,O,2.500,3.500,30.000,104
2081,O,2.500,3.500,30.000,99
2082,O,2.500,3.500,30.000,98
2083,O,2.500,3.500,30.000,106
2084,O,2.500,3.500,30.000,108
2085,O,2.500,3.500,30.000,113
2086,O,2.500,3.500,30.000,105
2087,O,2.500,3.500,30.000,116
2088,O,2.500,3.500,30.000,114
2089,O,2.500,3.500,30.000,107
2090,O,2.500,3.500,30.000,116
2091,O,2.500,3.500,30.000,107
2092,O,2.500,3.500,30.000,113
2093,O,2.500,3.500,30.000,102
2094,O,2.500,3.500,30.000,101
2095,O,2.500,3.500,30.000,119
2096,O,2.500,3.500,30.000,110
2097,O,2.500,3.500,30.000,114
2098,O,2.500,3.500,30.000,99
2099,O,2.500,3.500,30.000,98
2100,O,2.500,3.500,30.000,96
2101,O,2.500,3.500,30.000,107
2102,O,2.500,3.500,30.000,102
2103,O,2.500,3.500,30.000,92
2104,O,2.500,3.500,30.000,97
2105,O,2.500,3.500,30.000,92
2106,O,2.500,3.500,30.000,105
2107,O,2.500,3.500,30.000,110
2108,O,2.500,3.500,30.000,108
2109,O,2.500,3.500,30.000,108
2110,O,2.500,3.500,30.000,103
2111,O,2.500,3.500,30.000,107
2112,O,2.500,3.500,30.000,104
2113,O,2.500,3.500,30.000,118
2114,O,2.500,3.500,30.000,112
2115,O,2.500,3.500,30.000,104
2116,O,2.500,3.500,30.000,105
2117,O,2.500,3.500,30.000,114
2118,O,2.500,3.500,30.000,100
2119,O,2.500,3.500,30.000,105
2120,O,2.500,3.500,30.000,100
2121,O,2.500,3.500,30.000,103
2122,O,2.500,3.500,30.000,106
2123,O,2.500,3.500,30.000,107
2124,O,2.500,3.500,30.000,118
2125,O,2.500,3.500,30.000,104
2126,O,2.500,3.500,30.000,104
2127,O,2.500,3.500,30.000,108
2128,O,2.500,3.500,30.000,103
2129,O,2.500,3.500,30.000,112
2130,O,2.500,3.500,30.000,100
2131,O,2.500,3.500,30.000,123
2132,O,2.500,3.500,30.000,108
2133,O,2.500,3.500,30.000,117
2134,O,2.500,3.500,30.000,112
2135,O,2.500,3.500,30.000,107
2136,O,2.500,3.500,30.000,99
2137,O,2.500,3.500,30.000,113
2138,O,2.500,3.500,30.000,109
2139,O,2.500,3.500,30.000,108
2140,O,2.500,3.500,30.000,120
2141,O,2.500,3.500,30.000,102
2142,O,2.500,3.500,30.000,110
2143,O,2.500,3.500,30.000,101
2144,O,2.500,3.500,30.000,113
2145,O,2.500,3.500,30.000,104
2146,O,2.500,3.500,30.000,118
2147,O,2.500,3.500,30.000,111
2148,O,2.500,3.500,30.000,110
2149,O,2.500,3.500,30.000,111
2150,O,2.500,3.500,30.000,102
2151,O,2.500,3.500,30.000,111
2152,O,2.500,3.500,30.000,107
2153,O,2.500,3.500,30.000,112
2154,O,2.500,3.500,30.000,113
2155,O,2.500,3.500,30.000,108
2156,O,2.500,3.500,30.000,113
2157,O,2.500,3.500,30.000,109
2158,O,2.500,3.500,30.000,107
2159,O,2.500,3.500,30.000,112
2160,O,2.500,3.500,30.000,113
2161,O,2.500,3.500,30.000,108
2162,O,2.500,3.500,30.000,107
2163,O,2.500,3.500,30.000,115
2164,O,2.500,3.500,30.000,112
2165,O,2.500,3.500,30.000,104
2166,O,2.500,3.500,30.000,110
2167,O,2.500,3.500,30.000,125
2168,O,2.500,3.500,30.000,104
2169,O,2.500,3.500,30.000,103
2170,O,2.500,3.500,30.000,113
2171,O,2.500,3.500,30.000,123
2172,O,2.500,3.500,30.000,106
2173,O,2.500,3.500,30.000,110
2174,O,2.500,3.500,30.000,111
2175,O,2.500,3.500,30.000,112
2176,O,2.500,3.500,30.000,107
2177,O,2.500,3.500,30.000,113
2178,O,2.500,3.500,30.000,110
2179,O,2.500,3.500,30.000,101
2180,O,2.500,3.500,30.000,110
2181,O,2.500,3.500,30.000,111
2182,O,2.500,3.500,30.000,110
2183,O,2.500,3.500,30.000,114
2184,O,2.500,3.500,30.000,107
2185,O,2.500,3.500,30.000,106
2186,O,2.500,3.500,30.000,108
2187,O,2.500,3.500,30.000,118
2188,O,2.500,3.500,30.000,111
2189,O,2.500,3.500,30.000,115
2190,O,2.500,3.500,30.000,104
2191,O,2.500,3.500,30.000,120
2192,O,2.500,3.500,30.000,114
2193,O,2.500,3.500,30.000,124
2194,O,2.500,3.500,30.000,114
2195,O,2.500,3.500,30.000,113
2196,O,2.500,3.500,30.000,116
2197,O,2.500,3.500,30.000,109
2198,O,2.500,3.500,30.000,117
2199,O,2.500,3.500,30.000,105
2200,O,2.500,3.500,30.000,115
2201,O,2.500,3.500,30.000,111
2202,O,2.500,3.500,30.000,109
2203,O,2.500,3.500,30.000,114
2204,O,2.500,3.500,30.000,124
2205,O,2.500,3.500,30.000,109
2206,O,2.500,3.500,30.000,112
2207,O,2.500,3.500,30.000,118
2208,O,2.500,3.500,30.000,117
2209,O,2.500,3.500,30.000,114
2210,O,2.500,3.500,30.000,120
2211,O,2.500,3.500,30.000,116
2212,O,2.500,3.500,30.000,110
2213,O,2.500,3.500,30.000,107
2214,O,2.500,3.500,30.000,124
2215,O,2.500,3.500,30.000,114
2216,O,2.500,3.500,30.000,117
2217,O,2.500,3.500,30.000,112
2218,O,2.500,3.500,30.000,122
2219,O,2.500,3.500,30.000,114
2220,O,2.500,3.500,30.000,118
2221,O,2.500,3.500,30.000,119
2222,O,2.500,3.500,30.000,111
2223,O,2.500,3.500,30.000,113
2224,O,2.500,3.500,30.000,109
2225,O,2.500,3.500,30.000,121
2226,O,2.500,3.500,30.000,120
2227,O,2.500,3.500,30.000,121
2228,O,2.500,3.500,30.000,120
2229,O,2.500,3.500,30.000,119
2230,O,2.500,3.500,30.000,119
2231,O,2.500,3.500,30.000,114
2232,O,2.500,3.500,30.000,121
2233,O,2.500,3.500,30.000,117
2234,O,2.500,3.500,30.000,112
2235,O,2.500,3.500,30.000,127
2236,O,2.500,3.500,30.000,122
2237,O,2.500,3.500,30.000,112
2238,O,2.500,3.500,30.000,121
2239,O,2.500,3.500,30.000,119
2240,O,2.500,3.500,30.000,112
2241,O,2.500,3.500,30.000,126
2242,O,2.500,3.500,30.000,111
2243,O,2.500,3.500,30.000,120
2244,O,2.500,3.500,30.000,115
2245,O,2.500,3.500,30.000,106
2246,O,2.500,3.500,30.000,121
2247,O,2.500,3.500,30.000,115
